WDPAID,median,upper,lower
36789,0.236,0.296,0.181
29526,0.249,0.32,0.157
36974,0.318,0.386,0.245
36968,0.415,0.533,0.345
29505,0.262,0.362,0.129
36930,0.363,0.457,0.295
36931,0.363,0.457,0.295
36182,0.251,0.362,0.201
36784,0.236,0.296,0.181
36826,0.337,0.462,0.281
36802,0.242,0.41,0.155
36803,0.242,0.41,0.155
36790,0.259,0.347,0.188
36997,0.421,0.503,0.356
36923,0.404,0.514,0.322
36955,0.388,0.501,0.32
300899,0.352,0.492,0.255
36928,0.353,0.45,0.285
36581,0.218,0.317,0.129
36320,0.241,0.358,0.202
36506,0.232,0.348,0.126
36653,0.189,0.265,0.14
36246,0.209,0.326,0.157
36713,0.305,0.494,0.148
36432,0.193,0.294,0.153
36492,0.194,0.282,0.127
36444,0.197,0.41,0.148
300737,0.234,0.318,0.183
36386,0.192,0.236,0.127
36513,0.261,0.32,0.168
36482,0.19,0.254,0.114
36413,0.217,0.334,0.172
40841,0.292,0.373,0.18
36459,0.188,0.3,0.151
40679,0.4,0.576,0.292
36542,0.269,0.333,0.151
36426,0.219,0.35,0.178
36248,0.233,0.382,0.171
303955,0.4,0.576,0.292
40762,0.364,0.53,0.257
300913,0.359,0.497,0.226
36648,0.181,0.271,0.123
26509,0.323,0.46,0.22
36391,0.198,0.236,0.158
29428,0.206,0.301,0.155
26510,0.282,0.457,0.15
36624,0.195,0.242,0.143
36193,0.267,0.453,0.21
1049,0.222,0.358,0.14
37151,0.244,0.313,0.149
40783,0.336,0.496,0.245
36190,0.25,0.302,0.214
36682,0.226,0.336,0.157
36664,0.184,0.28,0.119
36491,0.194,0.282,0.127
36615,0.176,0.216,0.15
36646,0.181,0.271,0.123
36564,0.205,0.306,0.148
36313,0.252,0.341,0.207
36314,0.252,0.341,0.207
36174,0.293,0.43,0.245
819,0.21,0.298,0.141
40803,0.341,0.474,0.243
36764,0.253,0.388,0.169
36368,0.169,0.206,0.145
36909,0.298,0.369,0.15
36565,0.205,0.306,0.148
36892,0.302,0.4,0.235
29397,0.214,0.314,0.167
26460,0.325,0.442,0.24
29385,0.199,0.319,0.161
5152,0.384,0.504,0.246
36245,0.197,0.333,0.146
313435,0.225,0.431,0.153
29330,NA,NA,NA
36488,0.194,0.282,0.127
36694,0.178,0.249,0.109
36693,0.19,0.254,0.114
37023,0.414,0.5,0.34
36211,0.312,0.49,0.219
36623,0.289,0.436,0.189
300870,0.283,0.349,0.138
11596,0.289,0.489,0.154
36710,0.279,0.487,0.152
29372,0.234,0.342,0.174
303925,0.368,0.454,0.295
29972,0.357,0.458,0.298
300814,0.372,0.575,0.288
36759,0.312,0.408,0.179
7874,0.246,0.404,0.156
36505,0.194,0.282,0.127
36292,0.247,0.314,0.191
36722,0.333,0.488,0.237
303942,0.289,0.454,0.139
5180,0.382,0.482,0.313
303951,0.243,0.326,0.137
36325,0.203,0.273,0.17
28572,0.246,0.389,0.15
300762,0.254,0.314,0.136
36295,0.251,0.299,0.192
303939,0.211,0.339,0.124
303945,0.257,0.383,0.16
36167,0.285,0.465,0.214
28524,0.236,0.445,0.161
36396,0.178,0.221,0.154
36706,0.161,0.234,0.116
36640,0.286,0.419,0.21
36236,0.211,0.394,0.149
36760,0.278,0.405,0.168
36642,0.286,0.419,0.21
36728,0.339,0.526,0.195
300720,0.248,0.36,0.138
303923,0.362,0.443,0.297
11597,0.311,0.344,0.281
300919,0.465,0.678,0.368
36566,0.216,0.326,0.158
36257,0.237,0.372,0.19
36896,0.361,0.48,0.272
36289,0.246,0.328,0.214
36280,0.235,0.367,0.184
300931,0.466,0.678,0.369
36343,0.303,0.444,0.214
36311,0.255,0.332,0.213
36262,0.236,0.368,0.179
36173,0.297,0.41,0.225
36732,0.267,0.386,0.181
37152,0.255,0.314,0.139
2325,0.276,0.42,0.175
36232,0.26,0.441,0.188
2339,0.242,0.347,0.119
36443,0.198,0.38,0.144
5157,0.365,0.501,0.282
29333,NA,NA,NA
352614,0.485,0.701,0.254
352621,0.48,0.692,0.258
352650,0.5,0.735,0.285
2289,0.428,0.658,0.299
36205,0.302,0.472,0.211
555555549,0.273,0.356,0.221
29623,0.208,0.331,0.167
37153,0.254,0.314,0.136
36470,0.145,0.199,0.107
29567,0.315,0.415,0.175
36523,0.155,0.193,0.134
36474,0.164,0.232,0.12
300810,0.193,0.242,0.16
36680,0.189,0.265,0.14
36679,0.22,0.316,0.165
26511,0.323,0.46,0.22
300838,0.332,0.495,0.218
29600,0.31,0.383,0.171
7516,0.249,0.387,0.138
29546,0.254,0.342,0.153
36389,0.161,0.198,0.137
36466,0.211,0.326,0.122
36378,0.164,0.201,0.138
62087,0.164,0.201,0.138
36657,0.186,0.263,0.135
1543,0.387,0.576,0.232
300963,NA,NA,NA
36698,0.225,0.353,0.117
40680,0.364,0.516,0.265
36247,0.217,0.349,0.174
36453,0.181,0.352,0.129
36553,0.149,0.189,0.124
36451,0.236,0.451,0.156
2324,0.363,0.649,0.212
313442,0.24,0.392,0.138
29478,0.234,0.342,0.174
29377,0.234,0.342,0.174
67987,NA,NA,NA
36568,0.258,0.403,0.181
300754,0.216,0.358,0.163
29396,0.214,0.332,0.146
36304,0.237,0.316,0.209
300826,0.415,0.603,0.313
300735,0.23,0.3,0.14
37156,0.254,0.314,0.136
28547,0.21,0.29,0.126
28574,0.25,0.396,0.151
29442,0.269,0.373,0.157
29443,0.232,0.345,0.169
317195,0.326,0.551,0.179
3226,0.237,0.376,0.132
26513,0.364,0.552,0.239
26516,0.364,0.552,0.239
36757,0.277,0.403,0.186
36593,0.267,0.394,0.188
37154,0.323,0.46,0.22
555512166,0.349,0.492,0.277
300867,0.295,0.444,0.218
300910,0.477,0.689,0.403
40734,0.338,0.496,0.262
33145,0.379,0.541,0.269
26573,0.342,0.499,0.226
29570,0.351,0.547,0.266
313427,0.25,0.396,0.151
36600,0.268,0.396,0.181
36590,0.25,0.339,0.151
36589,0.275,0.417,0.185
36264,0.269,0.454,0.197
36331,0.243,0.31,0.217
36212,0.312,0.49,0.219
36641,0.286,0.419,0.21
26522,0.203,0.281,0.129
35161,0.215,0.296,0.14
26574,0.33,0.477,0.218
26446,0.271,0.356,0.174
36511,0.19,0.254,0.114
36533,0.179,0.224,0.146
342475,0.183,0.224,0.155
36327,0.25,0.302,0.214
36748,0.326,0.461,0.245
36725,0.315,0.494,0.211
36741,0.29,0.42,0.214
36742,0.296,0.429,0.219
36749,0.326,0.461,0.245
36747,0.326,0.461,0.245
36723,0.327,0.483,0.226
36724,0.315,0.494,0.211
36739,0.29,0.42,0.214
36745,0.344,0.522,0.236
36734,0.251,0.38,0.19
36737,0.251,0.38,0.19
36548,0.186,0.236,0.134
36907,0.253,0.315,0.134
36394,0.178,0.221,0.154
36540,0.164,0.207,0.122
36672,0.196,0.32,0.13
10733,0.282,0.396,0.194
36765,0.29,0.42,0.195
36650,0.181,0.271,0.123
36595,0.233,0.33,0.138
36227,0.236,0.408,0.172
36592,0.265,0.362,0.164
5156,0.152,0.215,0.132
36777,0.265,0.362,0.164
300710,0.15,0.209,0.129
342480,0.311,0.481,0.183
36587,0.221,0.321,0.145
40776,0.342,0.521,0.21
36364,0.181,0.218,0.15
36350,0.232,0.371,0.134
36502,0.245,0.357,0.133
40804,0.341,0.474,0.243
36539,0.157,0.197,0.119
36222,0.294,0.491,0.173
36555,0.271,0.431,0.17
68788,0.257,0.354,0.151
36402,0.191,0.235,0.137
6953,0.176,0.239,0.111
29445,0.271,0.377,0.171
33005,0.345,0.485,0.244
5158,0.342,0.476,0.241
67823,0.236,0.426,0.162
67822,0.286,0.605,0.198
902738,0.373,0.548,0.269
902739,0.28,0.355,0.198
902740,0.339,0.448,0.257
6951,0.228,0.366,0.116
28553,0.247,0.406,0.144
36559,0.156,0.215,0.117
303959,0.295,0.409,0.187
30017,0.342,0.483,0.271
36695,0.225,0.343,0.126
36740,0.29,0.42,0.214
300793,0.255,0.349,0.162
36776,0.233,0.33,0.138
29806,NA,NA,NA
33048,0.252,0.373,0.176
36792,0.238,0.306,0.192
36701,0.152,0.206,0.126
29488,0.311,0.566,0.248
29556,0.366,0.534,0.24
36450,0.236,0.451,0.156
903113,0.306,0.47,0.212
555542457,0.306,0.414,0.208
555547987,0.214,0.367,0.143
29986,NA,NA,NA
26564,0.272,0.366,0.149
7860,0.229,0.281,0.154
36512,0.246,0.3,0.166
555547526,0.395,0.647,0.298
36696,0.255,0.407,0.142
36683,0.249,0.322,0.165
869,0.353,0.48,0.256
36806,0.33,0.483,0.236
36687,0.325,0.453,0.174
300753,0.194,0.31,0.16
29357,0.269,0.373,0.157
26627,NA,NA,NA
36165,0.278,0.458,0.223
36480,0.174,0.228,0.112
36462,0.189,0.246,0.14
29586,0.242,0.342,0.16
36552,0.153,0.205,0.125
36490,0.194,0.282,0.127
37155,0.356,0.481,0.261
36447,0.241,0.434,0.161
36541,0.269,0.333,0.151
352624,0.483,0.699,0.247
36835,0.26,0.343,0.204
36407,0.217,0.334,0.172
29461,0.335,0.559,0.25
300800,0.33,0.431,0.178
28564,0.236,0.345,0.148
33007,0.309,0.471,0.201
36464,0.245,0.357,0.133
29968,0.284,0.443,0.204
8517,0.283,0.444,0.204
300759,0.244,0.343,0.15
300743,0.242,0.342,0.16
352613,0.474,0.707,0.246
37018,0.359,0.446,0.284
37028,NA,NA,NA
903108,0.264,0.367,0.157
37031,NA,NA,NA
29506,0.315,0.5,0.24
36656,0.189,0.265,0.14
36655,0.189,0.265,0.14
36223,0.241,0.434,0.161
36636,0.286,0.419,0.21
36408,0.217,0.334,0.172
36191,0.246,0.323,0.214
9265,0.249,0.392,0.121
29552,0.281,0.423,0.212
36457,0.241,0.434,0.161
36254,0.241,0.358,0.202
36676,0.251,0.38,0.19
36551,0.192,0.265,0.121
36719,0.192,0.28,0.16
36903,0.254,0.32,0.16
36260,0.236,0.368,0.179
36286,0.237,0.372,0.19
36284,0.237,0.372,0.19
36635,0.287,0.419,0.209
36398,0.203,0.249,0.158
36390,0.198,0.236,0.158
36471,0.135,0.173,0.107
29459,0.375,0.564,0.254
36871,0.34,0.501,0.255
36419,0.183,0.224,0.155
29982,0.317,0.389,0.239
36434,0.192,0.312,0.131
36339,0.293,0.45,0.212
40806,0.341,0.474,0.243
40839,0.291,0.365,0.185
36965,0.404,0.516,0.337
642,0.204,0.305,0.116
555556064,0.256,0.387,0.17
555556051,0.282,0.431,0.187
5166,0.218,0.372,0.155
36560,0.152,0.208,0.119
36561,0.177,0.249,0.131
29542,0.481,0.691,0.406
36557,0.221,0.358,0.15
40777,0.342,0.521,0.21
342662,0.271,0.457,0.177
36169,0.331,0.489,0.25
40816,0.42,0.636,0.323
29498,0.365,0.597,0.275
36323,0.261,0.367,0.206
36627,0.268,0.396,0.181
26447,0.26,0.386,0.127
722,0.36,0.63,0.286
300879,0.42,0.665,0.333
36463,0.245,0.357,0.133
36365,0.169,0.206,0.146
28581,0.236,0.426,0.162
13749,0.286,0.605,0.198
555542456,NA,NA,NA
36441,0.2,0.375,0.143
36317,0.252,0.341,0.207
28576,0.23,0.377,0.146
36376,0.174,0.244,0.146
300932,0.34,0.57,0.246
29066,0.34,0.601,0.246
36300,0.244,0.318,0.189
29545,0.394,0.63,0.295
36283,0.237,0.372,0.19
36203,0.264,0.446,0.195
36460,0.257,0.437,0.165
36298,0.244,0.318,0.189
26524,0.231,0.316,0.136
36217,0.282,0.431,0.177
36911,0.274,0.338,0.13
36186,0.25,0.302,0.214
36915,0.326,0.447,0.282
36882,0.375,0.496,0.29
36883,0.375,0.496,0.29
36888,0.357,0.467,0.281
36917,0.293,0.331,0.272
36916,0.293,0.331,0.272
36874,0.308,0.435,0.229
36897,0.293,0.331,0.272
36876,0.375,0.496,0.29
36884,0.376,0.501,0.279
36890,0.314,0.431,0.256
354002,0.361,0.497,0.283
352631,0.501,0.724,0.236
11599,0.315,0.478,0.214
36800,0.315,0.478,0.214
36255,0.237,0.372,0.19
36220,0.29,0.497,0.173
36500,0.214,0.314,0.131
29460,0.261,0.304,0.206
36605,0.318,0.505,0.171
40851,0.343,0.49,0.26
40866,0.341,0.474,0.243
29384,0.252,0.342,0.16
37159,0.323,0.46,0.22
29388,0.214,0.332,0.146
36895,0.376,0.501,0.279
36334,0.261,0.449,0.197
36449,0.197,0.41,0.148
669,0.234,0.308,0.134
36215,0.262,0.417,0.182
29382,0.252,0.342,0.16
37160,0.229,0.293,0.137
36685,0.227,0.347,0.202
36715,0.186,0.258,0.133
29640,0.6,0.733,0.452
724,0.388,0.618,0.312
723,0.252,0.37,0.187
6956,0.242,0.337,0.149
29503,0.44,0.675,0.345
1295,0.42,0.665,0.281
29067,0.379,0.627,0.258
300824,0.401,0.579,0.299
36852,0.293,0.422,0.199
40758,0.388,0.607,0.252
300738,0.23,0.3,0.14
29524,0.239,0.305,0.144
29331,NA,NA,NA
29353,0.258,0.385,0.203
300955,0.425,0.613,0.294
300829,0.421,0.594,0.32
29617,0.299,0.385,0.192
29470,0.337,0.551,0.222
29468,0.402,0.57,0.288
29412,0.205,0.29,0.151
29618,0.25,0.397,0.168
300897,0.315,0.466,0.21
300853,0.386,0.628,0.319
29487,0.245,0.386,0.212
29614,0.358,0.58,0.257
29472,0.357,0.63,0.254
36221,0.29,0.497,0.173
36266,0.263,0.447,0.194
36319,0.241,0.358,0.202
40817,0.374,0.527,0.265
36628,0.268,0.396,0.181
29410,0.365,0.543,0.212
29415,0.256,0.422,0.165
300782,0.255,0.356,0.151
2293,0.344,0.497,0.254
300948,0.305,0.379,0.197
36281,0.237,0.372,0.19
36518,0.261,0.32,0.168
313428,0.236,0.387,0.153
36437,0.196,0.327,0.131
28550,0.23,0.459,0.158
313441,0.211,0.384,0.144
36630,0.288,0.479,0.185
36700,0.209,0.311,0.109
26525,0.211,0.339,0.124
300809,0.344,0.446,0.193
36707,0.178,0.222,0.155
36393,0.246,0.328,0.214
342477,0.201,0.244,0.144
26448,0.262,0.388,0.132
37164,0.246,0.33,0.132
303938,0.289,0.454,0.139
28555,0.203,0.346,0.14
5178,0.349,0.454,0.282
300872,0.445,0.627,0.385
40831,NA,NA,NA
555556050,0.268,0.372,0.179
555556063,0.258,0.371,0.17
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.289,0.463,0.199
36206,0.303,0.475,0.214
300964,NA,NA,NA
36904,0.254,0.32,0.16
36467,0.173,0.25,0.116
29509,0.305,0.379,0.197
36910,0.298,0.369,0.15
317286,0.23,0.311,0.169
28565,0.255,0.385,0.159
300947,0.269,0.364,0.213
29635,0.347,0.475,0.248
555556059,0.263,0.404,0.169
555556055,0.259,0.4,0.169
20175,0.42,0.665,0.281
36668,0.196,0.32,0.13
29973,0.353,0.469,0.279
36677,0.214,0.316,0.161
5173,0.291,0.366,0.183
36663,0.182,0.272,0.118
36951,0.383,0.489,0.307
2580,0.47,0.681,0.275
865,0.47,0.681,0.275
28557,0.26,0.469,0.184
29637,0.425,0.613,0.294
109037,0.416,0.611,0.251
2290,0.416,0.611,0.251
300930,0.385,0.557,0.282
36954,0.383,0.489,0.307
40784,0.336,0.496,0.245
36963,0.449,0.533,0.366
40852,0.292,0.378,0.19
40682,0.343,0.49,0.26
29448,0.265,0.368,0.161
40889,0.328,0.486,0.217
40787,0.33,0.477,0.218
36166,0.308,0.472,0.228
40785,0.341,0.502,0.22
40786,0.341,0.502,0.22
28525,0.228,0.441,0.157
40872,0.335,0.516,0.189
40807,0.345,0.486,0.254
36960,0.379,0.479,0.302
26526,0.246,0.349,0.142
300877,0.367,0.505,0.292
36762,0.274,0.397,0.17
36697,0.225,0.353,0.117
40683,0.343,0.491,0.26
37029,0.365,0.426,0.315
36660,0.183,0.269,0.117
36678,0.251,0.38,0.19
36671,0.196,0.32,0.13
29560,0.23,0.339,0.161
40684,0.337,0.464,0.256
300790,0.27,0.352,0.15
300961,NA,NA,NA
902741,0.182,0.335,0.143
36808,0.297,0.427,0.234
37013,0.303,0.375,0.231
36986,0.321,0.403,0.258
37033,0.382,0.45,0.322
36744,0.326,0.461,0.245
37015,0.371,0.461,0.293
37020,0.414,0.5,0.34
26453,0.524,0.645,0.376
40808,0.361,0.514,0.265
303958,0.524,0.645,0.376
303957,0.524,0.645,0.376
29999,NA,NA,NA
40735,0.343,0.49,0.26
40685,0.366,0.576,0.258
300775,0.209,0.334,0.166
36804,0.33,0.483,0.236
36878,0.333,0.439,0.269
26514,0.267,0.42,0.175
36758,0.261,0.383,0.177
37038,0.321,0.489,0.222
36786,0.236,0.296,0.181
300921,0.466,0.678,0.369
40778,0.402,0.609,0.279
36791,0.259,0.347,0.188
36827,0.262,0.334,0.195
36950,0.379,0.479,0.302
36880,0.339,0.447,0.256
36829,0.272,0.352,0.213
36831,0.267,0.352,0.225
36830,0.272,0.352,0.213
37019,0.414,0.5,0.34
36991,0.308,0.396,0.246
903110,0.437,0.516,0.371
36939,0.379,0.479,0.302
36961,0.417,0.499,0.351
36999,0.437,0.516,0.371
36946,0.379,0.486,0.311
7838,0.325,0.398,0.263
36978,0.325,0.398,0.263
37036,0.327,0.437,0.237
36767,0.255,0.38,0.17
867,0.363,0.442,0.257
36966,0.415,0.533,0.345
36868,0.281,0.398,0.205
36936,0.386,0.486,0.298
36983,0.344,0.421,0.286
36850,0.276,0.388,0.213
36849,0.276,0.388,0.213
36942,0.373,0.473,0.297
7465,0.288,0.38,0.216
36979,0.288,0.38,0.216
300796,0.269,0.394,0.15
36879,0.339,0.447,0.256
36856,0.281,0.398,0.205
36863,0.366,0.481,0.281
36578,0.205,0.318,0.133
36994,NA,NA,NA
36798,0.245,0.424,0.158
36796,0.245,0.424,0.158
26625,0.205,0.322,0.132
352625,0.481,0.706,0.241
36797,0.245,0.424,0.158
36766,0.239,0.308,0.193
36987,0.293,0.384,0.208
36943,0.354,0.441,0.286
36811,0.33,0.444,0.265
36787,0.236,0.296,0.181
36799,0.223,0.295,0.178
36971,0.283,0.386,0.212
36820,0.27,0.376,0.218
40867,0.402,0.609,0.279
40779,0.396,0.6,0.275
36833,0.329,0.405,0.274
36976,0.321,0.391,0.249
40687,0.364,0.516,0.265
40686,0.344,0.494,0.26
40868,0.33,0.477,0.218
36855,0.285,0.401,0.204
5177,0.272,0.398,0.153
40737,0.524,0.645,0.376
40857,0.326,0.548,0.244
40780,0.341,0.52,0.21
36981,0.36,0.458,0.288
7843,0.361,0.456,0.293
36867,0.361,0.456,0.293
36952,0.383,0.489,0.307
300903,0.395,0.647,0.298
36846,0.278,0.395,0.201
36812,0.324,0.445,0.258
36822,0.317,0.423,0.266
36993,0.281,0.381,0.226
36785,0.259,0.347,0.188
36998,0.449,0.533,0.366
37003,0.382,0.469,0.333
37004,0.437,0.516,0.371
36848,0.276,0.388,0.213
36975,0.321,0.391,0.249
36810,0.335,0.494,0.24
36881,0.339,0.447,0.256
1250,0.372,0.442,0.297
6955,0.224,0.305,0.133
300747,0.228,0.325,0.147
37169,0.343,0.451,0.248
5162,0.34,0.497,0.24
6954,0.175,0.276,0.118
28540,0.262,0.393,0.142
29456,0.337,0.551,0.222
300902,0.385,0.624,0.288
313438,0.238,0.448,0.165
7417,0.282,0.419,0.194
67965,0.402,0.609,0.279
5154,0.402,0.609,0.279
36982,0.36,0.458,0.288
36840,0.345,0.42,0.29
36837,0.337,0.462,0.281
28527,0.236,0.402,0.15
7856,0.296,0.461,0.161
36689,0.314,0.491,0.172
3228,0.235,0.358,0.125
40759,0.399,0.606,0.251
903111,0.337,0.491,0.24
36514,0.264,0.322,0.15
29358,0.212,0.274,0.161
145528,0.34,0.482,0.191
95397,0.242,0.348,0.119
17727,0.239,0.405,0.148
36782,0.313,0.409,0.179
342657,0.303,0.557,0.195
2253,0.239,0.336,0.118
33010,0.194,0.308,0.122
28578,0.265,0.424,0.152
29465,0.273,0.384,0.24
29466,0.274,0.316,0.199
28535,0.256,0.386,0.152
29378,0.258,0.404,0.197
300882,0.398,0.647,0.322
26543,0.273,0.414,0.135
26527,0.213,0.331,0.136
40688,0.343,0.467,0.257
300965,NA,NA,NA
300731,0.231,0.35,0.181
40809,0.341,0.474,0.243
40810,0.364,0.516,0.265
40739,0.323,0.435,0.234
40869,0.341,0.474,0.243
29421,0.264,0.366,0.152
36626,0.268,0.396,0.181
40880,0.321,0.488,0.174
26528,0.231,0.358,0.135
36572,0.217,0.323,0.141
36421,0.183,0.224,0.155
36293,0.251,0.299,0.192
36310,0.255,0.332,0.213
36299,0.244,0.318,0.189
36544,0.234,0.318,0.183
36515,0.234,0.318,0.183
36546,0.186,0.236,0.134
36608,0.217,0.334,0.172
36188,0.25,0.302,0.214
36373,0.169,0.206,0.145
36569,0.228,0.328,0.154
36666,0.186,0.236,0.134
36333,0.247,0.404,0.203
36528,0.155,0.193,0.134
29638,0.289,0.409,0.213
29515,0.422,0.591,0.296
26501,0.261,0.402,0.125
26544,0.273,0.424,0.133
902838,0.307,0.483,0.141
95398,0.339,0.476,0.257
17367,0.266,0.344,0.194
36537,0.149,0.197,0.113
36584,0.264,0.384,0.186
36675,0.316,0.457,0.203
36563,0.156,0.215,0.117
36558,0.156,0.215,0.117
36242,0.261,0.445,0.187
33046,0.303,0.557,0.195
317051,0.252,0.373,0.176
67985,NA,NA,NA
67986,0.267,0.325,0.155
36902,0.249,0.31,0.216
2288,0.487,0.69,0.274
36579,0.204,0.297,0.127
36908,0.312,0.403,0.176
36315,0.252,0.341,0.207
36305,0.244,0.318,0.189
36308,0.244,0.318,0.189
36547,0.185,0.232,0.132
36330,0.225,0.27,0.201
36399,0.195,0.236,0.151
28528,0.236,0.445,0.161
352628,0.529,0.774,0.278
37170,0.245,0.312,0.151
3225,0.292,0.562,0.195
36337,0.261,0.449,0.197
36287,0.23,0.373,0.189
29398,0.231,0.348,0.181
555556054,0.489,0.586,0.338
342672,0.25,0.375,0.183
300750,0.216,0.358,0.163
29395,0.214,0.314,0.167
7870,0.183,0.36,0.134
36455,0.198,0.36,0.148
300719,0.198,0.36,0.148
37002,0.382,0.469,0.333
29620,0.216,0.358,0.163
36312,0.251,0.338,0.21
36658,0.188,0.291,0.122
36341,0.305,0.419,0.221
29632,0.364,0.548,0.265
10732,0.293,0.483,0.207
26450,0.304,0.399,0.206
7409,0.262,0.342,0.192
33149,0.395,0.476,0.327
40873,0.326,0.501,0.181
29596,0.351,0.51,0.274
36702,0.161,0.234,0.116
29629,0.437,0.621,0.332
29530,0.491,0.684,0.388
26458,NA,NA,NA
29454,0.337,0.551,0.222
29527,0.332,0.495,0.218
555558302,0.285,0.434,0.122
36026,0.24,0.363,0.18
303947,0.23,0.31,0.133
29366,0.234,0.342,0.174
300841,0.243,0.3,0.147
29399,0.231,0.348,0.181
36625,0.289,0.436,0.189
5151,0.399,0.491,0.261
36601,0.192,0.256,0.164
36873,0.338,0.51,0.257
36887,0.375,0.496,0.29
36775,0.269,0.361,0.168
300868,0.298,0.385,0.238
36489,0.194,0.282,0.127
36249,0.213,0.348,0.165
36273,0.229,0.352,0.189
36681,0.251,0.38,0.19
36276,0.236,0.368,0.179
36332,0.25,0.302,0.214
555556062,0.299,0.433,0.162
29337,0.227,0.279,0.155
29547,0.273,0.371,0.165
29426,0.216,0.334,0.159
352633,0.485,0.721,0.235
29985,0.362,0.443,0.297
3229,0.229,0.369,0.126
5165,0.233,0.343,0.167
303949,0.278,0.429,0.187
37172,0.23,0.3,0.14
37173,0.193,0.274,0.121
300767,0.254,0.314,0.136
26546,0.232,0.358,0.134
26547,0.231,0.358,0.135
28556,0.211,0.316,0.136
67824,0.233,0.376,0.14
28541,0.216,0.406,0.151
352609,0.462,0.669,0.283
36780,0.246,0.349,0.16
29437,0.219,0.282,0.171
36756,0.278,0.405,0.168
352607,0.433,0.62,0.308
29496,0.307,0.475,0.234
36891,0.321,0.48,0.207
28529,0.234,0.407,0.141
37176,0.175,0.328,0.131
29423,0.216,0.359,0.172
300727,0.232,0.356,0.176
300842,0.355,0.533,0.239
28566,0.236,0.445,0.161
29349,0.231,0.289,0.154
313425,0.256,0.405,0.157
3213,0.277,0.422,0.178
40870,0.327,0.468,0.224
36866,0.317,0.437,0.255
40788,0.288,0.422,0.202
317287,0.254,0.374,0.198
29376,0.234,0.346,0.175
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.361,0.618,0.256
40760,0.407,0.624,0.282
303961,0.31,0.407,0.216
40818,0.324,0.498,0.239
40820,0.327,0.481,0.245
29566,0.327,0.431,0.18
40821,0.365,0.597,0.275
342660,0.458,0.646,0.282
36529,0.223,0.272,0.163
36893,0.275,0.346,0.196
40740,0.347,0.499,0.27
40690,0.343,0.49,0.26
36168,0.308,0.481,0.233
36771,0.269,0.413,0.18
300914,0.392,0.65,0.306
303924,0.362,0.443,0.297
342470,0.326,0.447,0.241
29438,0.275,0.407,0.159
5003,0.293,0.389,0.21
721,0.29,0.386,0.21
40875,0.352,0.558,0.204
40874,0.38,0.585,0.232
36898,0.253,0.348,0.213
36524,0.155,0.193,0.134
555556060,0.268,0.408,0.176
8516,0.334,0.451,0.264
2331,0.233,0.427,0.152
903024,0.416,0.611,0.251
555547524,0.416,0.611,0.251
36388,0.186,0.228,0.133
29451,0.199,0.319,0.161
303946,0.256,0.382,0.159
62085,NA,NA,NA
300845,0.429,0.639,0.293
40842,0.322,0.493,0.24
40822,0.309,0.482,0.241
40843,0.294,0.37,0.182
303962,0.35,0.508,0.243
40764,0.355,0.513,0.24
40823,0.327,0.457,0.239
40824,0.327,0.457,0.239
40825,0.327,0.457,0.239
300946,0.292,0.373,0.18
26530,0.213,0.331,0.136
36180,0.272,0.383,0.205
36256,0.237,0.372,0.19
36519,0.261,0.32,0.168
37001,0.371,0.443,0.332
39873,0.371,0.443,0.332
33018,0.236,0.312,0.14
33019,0.236,0.312,0.14
37179,0.364,0.508,0.27
37180,0.172,0.3,0.121
29631,0.378,0.593,0.278
29613,0.354,0.517,0.278
28543,0.243,0.418,0.166
36576,0.175,0.299,0.123
300874,0.445,0.627,0.385
37181,0.335,0.482,0.267
37182,0.339,0.476,0.257
29450,0.252,0.342,0.16
29572,0.289,0.532,0.227
555556053,0.3,0.361,0.245
29628,0.197,0.34,0.16
29619,0.216,0.358,0.163
555556052,0.348,0.473,0.271
29386,0.199,0.319,0.161
300748,0.216,0.358,0.163
40765,0.35,0.508,0.243
28554,0.227,0.435,0.157
28530,0.228,0.441,0.157
10741,0.376,0.471,0.297
26515,0.3,0.476,0.178
2341,0.339,0.476,0.257
29407,0.267,0.373,0.196
36495,0.19,0.29,0.134
8515,0.287,0.42,0.204
40858,0.361,0.618,0.256
28531,0.236,0.445,0.161
300876,0.381,0.628,0.301
40855,0.324,0.499,0.239
28548,0.274,0.502,0.193
33020,0.275,0.381,0.156
313422,0.252,0.381,0.158
6952,0.189,0.275,0.121
36290,0.246,0.328,0.214
36384,0.192,0.236,0.127
36366,0.169,0.206,0.145
36329,0.212,0.255,0.18
36634,0.317,0.496,0.197
28544,0.232,0.389,0.147
36733,0.189,0.265,0.14
36753,0.286,0.419,0.21
36479,0.209,0.293,0.128
26531,0.203,0.281,0.129
36259,0.236,0.368,0.179
36385,0.192,0.233,0.137
28558,0.24,0.452,0.164
36596,0.265,0.362,0.164
300798,0.281,0.386,0.194
36941,0.353,0.442,0.289
37022,0.414,0.5,0.34
7846,0.36,0.456,0.286
36940,0.356,0.448,0.285
36933,0.363,0.457,0.295
36889,0.354,0.488,0.271
36937,0.386,0.486,0.298
36870,0.34,0.501,0.255
36996,0.293,0.384,0.208
36864,0.318,0.451,0.257
37024,0.414,0.5,0.34
36252,0.241,0.358,0.202
37017,0.371,0.461,0.293
36967,0.415,0.533,0.345
37006,0.423,0.499,0.357
36956,0.415,0.533,0.345
37007,0.395,0.478,0.33
