WDPAID,median,upper,lower
36789,0.198,0.223,0.169
29526,0.168,0.227,0.128
36974,0.175,0.26,0.141
36968,0.23,0.343,0.182
29505,0.141,0.174,0.106
36930,0.193,0.285,0.166
36931,0.193,0.285,0.166
36182,0.132,0.167,0.108
36784,0.198,0.223,0.169
36826,0.186,0.258,0.161
36802,0.176,0.224,0.15
36803,0.176,0.224,0.15
36790,0.185,0.22,0.153
36997,0.192,0.305,0.161
36923,0.218,0.323,0.166
36955,0.205,0.308,0.164
300899,0.189,0.3,0.144
36928,0.192,0.293,0.163
36581,0.129,0.254,0.102
36320,0.131,0.196,0.097
36506,0.099,0.198,0.08
36653,0.112,0.161,0.087
36246,0.128,0.161,0.1
36713,0.183,0.275,0.141
36432,0.127,0.173,0.094
36492,0.114,0.193,0.083
36444,0.111,0.167,0.085
300737,0.142,0.26,0.109
36386,0.146,0.185,0.111
36513,0.165,0.24,0.125
36482,0.112,0.262,0.09
36413,0.137,0.186,0.102
40841,0.145,0.224,0.116
36459,0.109,0.201,0.086
40679,0.246,0.333,0.213
36542,0.161,0.243,0.123
36426,0.118,0.177,0.093
36248,0.113,0.16,0.089
303955,0.246,0.333,0.213
40762,0.203,0.3,0.172
300913,0.193,0.299,0.156
36648,0.129,0.213,0.106
26509,0.19,0.34,0.153
36391,0.143,0.196,0.107
29428,0.17,0.218,0.144
26510,0.156,0.266,0.131
36624,0.15,0.216,0.112
36193,0.158,0.197,0.127
1049,0.112,0.192,0.093
37151,0.137,0.277,0.103
40783,0.212,0.318,0.182
36190,0.135,0.173,0.104
36682,0.121,0.2,0.101
36664,0.114,0.154,0.092
36491,0.114,0.193,0.083
36615,0.125,0.177,0.094
36646,0.129,0.213,0.106
36564,0.107,0.151,0.078
36313,0.142,0.193,0.108
36314,0.142,0.193,0.108
36174,0.16,0.228,0.129
819,0.11,0.212,0.084
40803,0.197,0.301,0.164
36764,0.15,0.228,0.122
36368,0.132,0.171,0.095
36909,0.196,0.25,0.151
36565,0.107,0.151,0.078
36892,0.196,0.373,0.147
29397,0.206,0.264,0.166
26460,0.156,0.237,0.119
29385,0.187,0.208,0.126
5152,0.203,0.301,0.165
36245,0.115,0.156,0.085
313435,0.136,0.24,0.114
29330,NA,NA,NA
36488,0.114,0.193,0.083
36694,0.111,0.21,0.092
36693,0.112,0.262,0.09
37023,0.192,0.294,0.156
36211,0.132,0.309,0.086
36623,0.162,0.239,0.124
300870,0.191,0.227,0.137
11596,0.193,0.309,0.145
36710,0.187,0.299,0.145
29372,0.202,0.258,0.169
303925,0.246,0.357,0.194
29972,0.219,0.308,0.173
300814,0.254,0.379,0.18
36759,0.141,0.344,0.102
7874,0.146,0.262,0.104
36505,0.114,0.193,0.083
36292,0.144,0.193,0.082
36722,0.188,0.321,0.126
303942,0.14,0.263,0.105
5180,0.261,0.391,0.203
303951,0.155,0.322,0.126
36325,0.125,0.166,0.1
28572,0.127,0.21,0.103
300762,0.135,0.29,0.106
36295,0.145,0.206,0.096
303939,0.116,0.17,0.093
303945,0.138,0.314,0.098
36167,0.152,0.274,0.125
28524,0.146,0.26,0.119
36396,0.14,0.177,0.102
36706,0.113,0.153,0.084
36640,0.136,0.247,0.101
36236,0.11,0.159,0.085
36760,0.13,0.252,0.097
36642,0.136,0.247,0.101
36728,0.241,0.412,0.184
300720,0.111,0.208,0.082
303923,0.243,0.327,0.185
11597,0.241,0.282,0.207
300919,0.281,0.37,0.214
36566,0.109,0.151,0.085
36257,0.125,0.191,0.093
36896,0.215,0.295,0.178
36289,0.138,0.183,0.098
36280,0.123,0.191,0.091
300931,0.281,0.372,0.214
36343,0.132,0.267,0.104
36311,0.147,0.189,0.109
36262,0.123,0.184,0.094
36173,0.182,0.229,0.155
36732,0.123,0.217,0.093
37152,0.134,0.265,0.107
2325,0.118,0.185,0.095
36232,0.115,0.246,0.082
2339,0.113,0.252,0.079
36443,0.109,0.158,0.083
5157,0.22,0.36,0.185
29333,NA,NA,NA
352614,0.303,0.513,0.167
352621,0.309,0.533,0.181
352650,0.213,0.299,0.147
2289,0.203,0.287,0.137
36205,0.142,0.241,0.107
555555549,0.185,0.248,0.148
29623,0.171,0.248,0.144
37153,0.135,0.29,0.106
36470,0.126,0.161,0.107
29567,0.163,0.353,0.124
36523,0.139,0.179,0.102
36474,0.098,0.212,0.073
300810,0.182,0.213,0.147
36680,0.112,0.161,0.087
36679,0.114,0.208,0.083
26511,0.191,0.343,0.153
300838,0.171,0.315,0.139
29600,0.152,0.311,0.125
7516,0.133,0.221,0.101
29546,0.143,0.289,0.111
36389,0.127,0.165,0.095
36466,0.119,0.225,0.095
36378,0.129,0.157,0.097
62087,0.129,0.157,0.097
36657,0.109,0.148,0.081
1543,0.25,0.372,0.203
300963,NA,NA,NA
36698,0.113,0.225,0.092
40680,0.198,0.286,0.154
36247,0.118,0.174,0.092
36453,0.112,0.166,0.085
36553,0.111,0.179,0.076
36451,0.113,0.282,0.077
2324,0.17,0.269,0.13
313442,0.131,0.24,0.105
29478,0.202,0.258,0.169
29377,0.202,0.258,0.169
67987,NA,NA,NA
36568,0.131,0.28,0.095
300754,0.171,0.238,0.144
29396,0.2,0.291,0.169
36304,0.138,0.186,0.095
300826,0.261,0.353,0.185
300735,0.128,0.263,0.089
37156,0.135,0.29,0.106
28547,0.124,0.289,0.095
28574,0.137,0.236,0.105
29442,0.165,0.265,0.143
29443,0.173,0.244,0.143
317195,0.143,0.237,0.109
3226,0.102,0.213,0.081
26513,0.219,0.318,0.176
26516,0.219,0.318,0.176
36757,0.136,0.28,0.095
36593,0.135,0.284,0.086
37154,0.191,0.343,0.153
555512166,0.202,0.305,0.157
300867,0.176,0.278,0.136
300910,0.291,0.378,0.241
40734,0.171,0.247,0.134
33145,0.191,0.278,0.137
26573,0.202,0.293,0.168
29570,0.191,0.313,0.131
313427,0.137,0.236,0.105
36600,0.137,0.261,0.086
36590,0.123,0.276,0.087
36589,0.137,0.28,0.09
36264,0.139,0.213,0.104
36331,0.138,0.208,0.106
36212,0.132,0.309,0.086
36641,0.136,0.247,0.101
26522,0.114,0.196,0.092
35161,0.116,0.284,0.09
26574,0.197,0.292,0.159
26446,0.147,0.304,0.105
36511,0.112,0.262,0.09
36533,0.117,0.174,0.087
342475,0.132,0.181,0.097
36327,0.135,0.173,0.104
36748,0.176,0.295,0.119
36725,0.196,0.372,0.147
36741,0.13,0.264,0.09
36742,0.138,0.264,0.095
36749,0.176,0.295,0.119
36747,0.176,0.295,0.119
36723,0.191,0.33,0.132
36724,0.196,0.37,0.147
36739,0.13,0.264,0.09
36745,0.225,0.396,0.16
36734,0.13,0.265,0.093
36737,0.13,0.265,0.093
36548,0.147,0.191,0.11
36907,0.189,0.22,0.158
36394,0.14,0.177,0.102
36540,0.142,0.18,0.107
36672,0.118,0.222,0.094
10733,0.207,0.317,0.161
36765,0.133,0.239,0.107
36650,0.129,0.213,0.106
36595,0.124,0.271,0.091
36227,0.116,0.18,0.094
36592,0.126,0.287,0.088
5156,0.112,0.159,0.084
36777,0.126,0.287,0.088
300710,0.109,0.153,0.083
342480,0.189,0.316,0.145
36587,0.115,0.251,0.083
40776,0.206,0.288,0.173
36364,0.146,0.182,0.114
36350,0.108,0.193,0.085
36502,0.12,0.226,0.095
40804,0.197,0.301,0.164
36539,0.134,0.165,0.104
36222,0.116,0.278,0.078
36555,0.159,0.259,0.111
68788,0.148,0.272,0.125
36402,0.145,0.194,0.111
6953,0.104,0.146,0.08
29445,0.164,0.299,0.139
33005,0.204,0.255,0.179
5158,0.202,0.249,0.178
67823,0.124,0.221,0.105
67822,0.162,0.308,0.127
902738,0.224,0.343,0.191
902739,0.177,0.21,0.135
902740,0.234,0.282,0.188
6951,0.115,0.222,0.09
28553,0.126,0.234,0.104
36559,0.119,0.148,0.088
303959,0.179,0.363,0.122
30017,0.181,0.301,0.151
36695,0.121,0.214,0.1
36740,0.13,0.264,0.09
300793,0.136,0.214,0.11
36776,0.124,0.271,0.091
29806,NA,NA,NA
33048,0.196,0.245,0.137
36792,0.18,0.198,0.144
36701,0.13,0.156,0.098
29488,0.196,0.295,0.164
29556,0.212,0.336,0.167
36450,0.113,0.282,0.077
903113,0.131,0.265,0.09
555542457,0.162,0.226,0.13
555547987,0.601,0.708,0.529
29986,NA,NA,NA
26564,0.16,0.337,0.128
7860,0.15,0.177,0.105
36512,0.155,0.183,0.103
555547526,0.214,0.305,0.129
36696,0.133,0.231,0.108
36683,0.153,0.251,0.117
869,0.257,0.422,0.178
36806,0.186,0.287,0.158
36687,0.199,0.416,0.152
300753,0.15,0.204,0.125
29357,0.165,0.265,0.143
26627,NA,NA,NA
36165,0.149,0.255,0.123
36480,0.105,0.192,0.083
36462,0.111,0.202,0.094
29586,0.136,0.261,0.11
36552,0.115,0.149,0.091
36490,0.114,0.193,0.083
37155,0.211,0.338,0.163
36447,0.109,0.244,0.075
36541,0.161,0.243,0.123
352624,0.303,0.52,0.176
36835,0.173,0.197,0.145
36407,0.137,0.186,0.102
29461,0.205,0.375,0.157
300800,0.178,0.361,0.127
28564,0.126,0.269,0.1
33007,0.185,0.342,0.155
36464,0.12,0.226,0.095
29968,0.21,0.301,0.166
8517,0.209,0.301,0.166
300759,0.14,0.291,0.109
300743,0.136,0.261,0.11
352613,0.295,0.513,0.159
37018,0.17,0.28,0.141
37028,NA,NA,NA
903108,0.127,0.28,0.087
37031,NA,NA,NA
29506,0.178,0.226,0.14
36656,0.112,0.161,0.087
36655,0.112,0.161,0.087
36223,0.109,0.244,0.075
36636,0.136,0.247,0.101
36408,0.137,0.186,0.102
36191,0.138,0.18,0.098
9265,0.105,0.225,0.082
29552,0.167,0.269,0.139
36457,0.109,0.244,0.075
36254,0.131,0.196,0.097
36676,0.13,0.265,0.093
36551,0.111,0.154,0.085
36719,0.159,0.223,0.133
36903,0.203,0.248,0.163
36260,0.123,0.184,0.094
36286,0.125,0.191,0.093
36284,0.125,0.191,0.093
36635,0.136,0.244,0.102
36398,0.15,0.175,0.104
36390,0.143,0.196,0.107
36471,0.143,0.167,0.122
29459,0.236,0.427,0.191
36871,0.233,0.398,0.161
36419,0.132,0.181,0.097
29982,0.197,0.237,0.153
36434,0.109,0.191,0.083
36339,0.129,0.268,0.101
40806,0.197,0.301,0.164
40839,0.141,0.254,0.109
36965,0.22,0.327,0.176
642,0.119,0.169,0.084
555556064,0.132,0.177,0.106
555556051,0.138,0.193,0.11
5166,0.11,0.201,0.083
36560,0.111,0.134,0.081
36561,0.103,0.131,0.074
29542,0.295,0.383,0.242
36557,0.13,0.225,0.098
40777,0.206,0.288,0.173
342662,0.18,0.221,0.094
36169,0.191,0.307,0.159
40816,0.248,0.339,0.188
29498,0.183,0.274,0.133
36323,0.125,0.166,0.102
36627,0.137,0.261,0.086
26447,0.112,0.248,0.087
722,0.234,0.323,0.189
300879,0.282,0.354,0.22
36463,0.12,0.226,0.095
36365,0.132,0.159,0.104
28581,0.124,0.221,0.105
13749,0.162,0.308,0.127
555542456,NA,NA,NA
36441,0.115,0.181,0.087
36317,0.142,0.193,0.108
28576,0.121,0.207,0.104
36376,0.136,0.206,0.113
300932,0.194,0.269,0.151
29066,0.2,0.367,0.165
36300,0.146,0.195,0.078
29545,0.268,0.348,0.2
36283,0.125,0.191,0.093
36203,0.135,0.208,0.099
36460,0.115,0.279,0.079
36298,0.146,0.195,0.078
26524,0.115,0.24,0.093
36217,0.115,0.256,0.074
36911,0.182,0.21,0.136
36186,0.135,0.173,0.104
36915,0.195,0.313,0.17
36882,0.221,0.332,0.174
36883,0.221,0.332,0.174
36888,0.209,0.311,0.166
36917,0.227,0.297,0.193
36916,0.227,0.297,0.193
36874,0.182,0.271,0.132
36897,0.227,0.297,0.193
36876,0.221,0.332,0.174
36884,0.234,0.354,0.187
36890,0.209,0.384,0.155
354002,0.225,0.38,0.187
352631,0.208,0.378,0.132
11599,0.196,0.275,0.17
36800,0.196,0.275,0.17
36255,0.125,0.191,0.093
36220,0.123,0.278,0.088
36500,0.104,0.202,0.085
29460,0.203,0.26,0.159
36605,0.188,0.293,0.142
40851,0.192,0.277,0.142
40866,0.197,0.301,0.164
29384,0.212,0.249,0.128
37159,0.191,0.343,0.153
29388,0.2,0.291,0.169
36895,0.234,0.354,0.187
36334,0.133,0.269,0.109
36449,0.111,0.167,0.085
669,0.127,0.298,0.094
36215,0.111,0.25,0.074
29382,0.212,0.249,0.128
37160,0.124,0.26,0.091
36685,0.175,0.271,0.133
36715,0.129,0.248,0.105
29640,0.315,0.548,0.227
724,0.214,0.332,0.162
723,0.169,0.245,0.148
6956,0.15,0.262,0.117
29503,0.269,0.383,0.198
1295,0.215,0.433,0.165
29067,0.195,0.393,0.157
300824,0.281,0.435,0.205
36852,0.173,0.246,0.144
40758,0.21,0.302,0.167
300738,0.128,0.263,0.089
29524,0.155,0.203,0.121
29331,NA,NA,NA
29353,0.219,0.326,0.185
300955,0.202,0.31,0.165
300829,0.301,0.452,0.214
29617,0.181,0.291,0.146
29470,0.235,0.409,0.205
29468,0.289,0.467,0.228
29412,0.184,0.226,0.146
29618,0.153,0.234,0.131
300897,0.17,0.25,0.128
300853,0.238,0.349,0.2
29487,0.201,0.258,0.171
29614,0.176,0.318,0.123
29472,0.199,0.354,0.162
36221,0.123,0.278,0.088
36266,0.135,0.209,0.099
36319,0.131,0.196,0.097
40817,0.188,0.275,0.138
36628,0.137,0.261,0.086
29410,0.195,0.247,0.118
29415,0.179,0.212,0.12
300782,0.143,0.316,0.11
2293,0.196,0.29,0.145
300948,0.158,0.244,0.125
36281,0.125,0.191,0.093
36518,0.165,0.24,0.125
313428,0.126,0.226,0.108
36437,0.109,0.198,0.084
28550,0.123,0.264,0.102
313441,0.12,0.197,0.097
36630,0.162,0.299,0.102
36700,0.107,0.192,0.088
26525,0.116,0.17,0.093
300809,0.171,0.363,0.143
36707,0.138,0.178,0.103
36393,0.138,0.183,0.098
342477,0.202,0.241,0.165
26448,0.122,0.271,0.086
37164,0.11,0.253,0.077
303938,0.14,0.263,0.105
28555,0.125,0.19,0.102
5178,0.232,0.345,0.15
300872,0.311,0.444,0.26
40831,NA,NA,NA
555556050,0.138,0.188,0.113
555556063,0.145,0.188,0.119
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.13,0.279,0.081
36206,0.134,0.289,0.094
300964,NA,NA,NA
36904,0.203,0.248,0.163
36467,0.106,0.153,0.086
29509,0.158,0.244,0.125
36910,0.196,0.25,0.151
317286,0.173,0.199,0.129
28565,0.134,0.237,0.106
300947,0.131,0.178,0.083
29635,0.176,0.258,0.132
555556059,0.145,0.24,0.123
555556055,0.146,0.236,0.124
20175,0.215,0.433,0.165
36668,0.118,0.222,0.094
29973,0.251,0.338,0.192
36677,0.116,0.215,0.087
5173,0.14,0.24,0.108
36663,0.113,0.151,0.092
36951,0.196,0.299,0.158
2580,0.214,0.29,0.163
865,0.214,0.29,0.163
28557,0.147,0.297,0.122
29637,0.202,0.31,0.165
109037,0.18,0.275,0.098
2290,0.18,0.275,0.098
300930,0.213,0.312,0.16
36954,0.196,0.299,0.158
40784,0.212,0.318,0.182
36963,0.23,0.31,0.175
40852,0.158,0.241,0.126
40682,0.192,0.277,0.142
29448,0.163,0.277,0.142
40889,0.2,0.279,0.168
40787,0.197,0.292,0.159
36166,0.176,0.274,0.148
40785,0.207,0.282,0.177
40786,0.207,0.282,0.177
28525,0.139,0.248,0.116
40872,0.207,0.278,0.188
40807,0.193,0.288,0.155
36960,0.2,0.3,0.164
26526,0.132,0.291,0.094
300877,0.238,0.402,0.184
36762,0.13,0.26,0.095
36697,0.113,0.225,0.092
40683,0.193,0.276,0.143
37029,0.15,0.194,0.132
36660,0.111,0.151,0.086
36678,0.13,0.265,0.093
36671,0.118,0.222,0.094
29560,0.156,0.267,0.124
40684,0.182,0.285,0.149
300790,0.143,0.295,0.114
300961,NA,NA,NA
902741,0.605,0.664,0.549
36808,0.169,0.257,0.142
37013,0.143,0.239,0.121
36986,0.149,0.205,0.128
37033,0.166,0.246,0.141
36744,0.176,0.295,0.119
37015,0.175,0.292,0.145
37020,0.192,0.294,0.156
26453,0.292,0.468,0.228
40808,0.197,0.283,0.153
303958,0.292,0.468,0.228
303957,0.292,0.468,0.228
29999,NA,NA,NA
40735,0.192,0.277,0.142
40685,0.202,0.297,0.169
300775,0.174,0.253,0.146
36804,0.186,0.287,0.158
36878,0.178,0.245,0.157
26514,0.161,0.285,0.138
36758,0.122,0.214,0.097
37038,0.2,0.279,0.172
36786,0.198,0.223,0.169
300921,0.281,0.372,0.214
40778,0.238,0.321,0.197
36791,0.185,0.22,0.153
36827,0.196,0.219,0.154
36950,0.2,0.3,0.164
36880,0.18,0.257,0.15
36829,0.193,0.222,0.155
36831,0.156,0.185,0.133
36830,0.193,0.222,0.155
37019,0.192,0.294,0.156
36991,0.178,0.251,0.158
903110,0.189,0.281,0.16
36939,0.2,0.3,0.164
36961,0.191,0.302,0.16
36999,0.189,0.281,0.16
36946,0.21,0.303,0.167
7838,0.172,0.27,0.146
36978,0.172,0.27,0.146
37036,0.227,0.311,0.21
36767,0.159,0.235,0.131
867,0.225,0.398,0.124
36966,0.23,0.343,0.182
36868,0.171,0.22,0.146
36936,0.185,0.3,0.153
36983,0.175,0.281,0.148
36850,0.191,0.234,0.167
36849,0.191,0.234,0.167
36942,0.197,0.295,0.162
7465,0.138,0.192,0.119
36979,0.138,0.192,0.119
300796,0.16,0.271,0.138
36879,0.18,0.257,0.15
36856,0.171,0.22,0.146
36863,0.192,0.273,0.162
36578,0.14,0.163,0.114
36994,NA,NA,NA
36798,0.181,0.223,0.152
36796,0.181,0.223,0.152
26625,0.151,0.177,0.124
352625,0.259,0.47,0.158
36797,0.181,0.223,0.152
36766,0.182,0.2,0.147
36987,0.143,0.172,0.126
36943,0.186,0.273,0.158
36811,0.179,0.278,0.14
36787,0.198,0.223,0.169
36799,0.19,0.221,0.145
36971,0.138,0.184,0.119
36820,0.142,0.16,0.12
40867,0.238,0.321,0.197
40779,0.235,0.318,0.195
36833,0.18,0.292,0.151
36976,0.179,0.267,0.144
40687,0.198,0.286,0.154
40686,0.192,0.274,0.143
40868,0.197,0.292,0.159
36855,0.17,0.22,0.142
5177,0.162,0.277,0.139
40737,0.292,0.468,0.228
40857,0.179,0.248,0.142
40780,0.206,0.288,0.173
36981,0.197,0.311,0.165
7843,0.193,0.282,0.166
36867,0.193,0.282,0.166
36952,0.196,0.299,0.158
300903,0.214,0.305,0.129
36846,0.176,0.23,0.149
36812,0.176,0.269,0.138
36822,0.186,0.264,0.156
36993,0.155,0.186,0.127
36785,0.185,0.22,0.153
36998,0.23,0.31,0.175
37003,0.15,0.228,0.13
37004,0.189,0.281,0.16
36848,0.191,0.234,0.167
36975,0.179,0.267,0.144
36810,0.2,0.292,0.167
36881,0.18,0.257,0.15
1250,0.286,0.335,0.255
6955,0.14,0.25,0.114
300747,0.126,0.271,0.101
37169,0.209,0.263,0.176
5162,0.204,0.366,0.17
6954,0.122,0.188,0.098
28540,0.102,0.21,0.08
29456,0.235,0.409,0.205
300902,0.205,0.289,0.117
313438,0.14,0.265,0.116
7417,0.212,0.34,0.167
67965,0.238,0.321,0.197
5154,0.238,0.321,0.197
36982,0.197,0.311,0.165
36840,0.176,0.274,0.147
36837,0.186,0.258,0.161
28527,0.122,0.223,0.103
7856,0.153,0.287,0.123
36689,0.182,0.302,0.138
3228,0.109,0.189,0.09
40759,0.222,0.32,0.173
903111,0.185,0.318,0.124
36514,0.155,0.23,0.12
29358,0.193,0.216,0.163
145528,0.155,0.208,0.102
95397,0.112,0.252,0.079
17727,0.106,0.227,0.083
36782,0.142,0.345,0.102
342657,0.168,0.237,0.084
2253,0.103,0.21,0.079
33010,0.135,0.209,0.113
28578,0.141,0.249,0.105
29465,0.203,0.316,0.162
29466,0.216,0.258,0.176
28535,0.114,0.209,0.091
29378,0.206,0.327,0.173
300882,0.257,0.334,0.21
26543,0.131,0.276,0.102
26527,0.116,0.198,0.094
40688,0.186,0.295,0.153
300965,NA,NA,NA
300731,0.13,0.189,0.108
40809,0.197,0.301,0.164
40810,0.198,0.286,0.154
40739,0.155,0.239,0.118
40869,0.197,0.301,0.164
29421,0.177,0.305,0.15
36626,0.137,0.261,0.086
40880,0.192,0.282,0.168
26528,0.116,0.205,0.092
36572,0.113,0.237,0.082
36421,0.132,0.181,0.097
36293,0.145,0.206,0.096
36310,0.147,0.189,0.109
36299,0.146,0.195,0.078
36544,0.142,0.26,0.109
36515,0.142,0.26,0.109
36546,0.147,0.191,0.11
36608,0.137,0.186,0.102
36188,0.135,0.173,0.104
36373,0.132,0.171,0.095
36569,0.114,0.228,0.079
36666,0.147,0.191,0.11
36333,0.123,0.2,0.099
36528,0.139,0.179,0.102
29638,0.151,0.195,0.111
29515,0.214,0.322,0.157
26501,0.112,0.237,0.09
26544,0.118,0.242,0.093
902838,0.152,0.249,0.116
95398,0.214,0.342,0.169
17367,0.34,0.46,0.275
36537,0.119,0.153,0.09
36584,0.133,0.296,0.086
36675,0.187,0.334,0.129
36563,0.119,0.148,0.088
36558,0.119,0.148,0.088
36242,0.127,0.186,0.103
33046,0.168,0.237,0.084
317051,0.196,0.245,0.137
67985,NA,NA,NA
67986,0.245,0.304,0.149
36902,0.221,0.281,0.178
2288,0.204,0.28,0.145
36579,0.125,0.203,0.1
36908,0.202,0.246,0.161
36315,0.142,0.193,0.108
36305,0.146,0.195,0.078
36308,0.146,0.195,0.078
36547,0.147,0.19,0.11
36330,0.133,0.184,0.106
36399,0.144,0.169,0.099
28528,0.146,0.26,0.119
352628,0.315,0.455,0.183
37170,0.137,0.275,0.103
3225,0.153,0.277,0.127
36337,0.133,0.269,0.109
36287,0.126,0.194,0.1
29398,0.182,0.221,0.149
555556054,0.447,0.587,0.383
342672,0.193,0.237,0.13
300750,0.171,0.238,0.144
29395,0.206,0.264,0.166
7870,0.11,0.163,0.083
36455,0.117,0.163,0.091
300719,0.117,0.163,0.091
37002,0.15,0.228,0.13
29620,0.171,0.238,0.144
36312,0.142,0.191,0.107
36658,0.115,0.173,0.094
36341,0.127,0.241,0.101
29632,0.191,0.284,0.127
10732,0.224,0.379,0.196
26450,0.163,0.213,0.14
7409,0.157,0.201,0.132
33149,0.179,0.279,0.152
40873,0.208,0.289,0.189
29596,0.183,0.302,0.128
36702,0.113,0.153,0.084
29629,0.33,0.473,0.252
29530,0.285,0.388,0.232
26458,NA,NA,NA
29454,0.235,0.409,0.205
29527,0.171,0.315,0.139
555558302,0.139,0.254,0.103
36026,0.154,0.216,0.127
303947,0.123,0.294,0.09
29366,0.202,0.258,0.169
300841,0.192,0.23,0.151
29399,0.182,0.221,0.149
36625,0.162,0.239,0.124
5151,0.21,0.307,0.171
36601,0.137,0.208,0.102
36873,0.229,0.39,0.176
36887,0.221,0.332,0.174
36775,0.143,0.212,0.115
300868,0.15,0.22,0.133
36489,0.114,0.193,0.083
36249,0.121,0.157,0.093
36273,0.128,0.188,0.098
36681,0.13,0.265,0.093
36276,0.123,0.184,0.094
36332,0.135,0.173,0.104
555556062,0.133,0.255,0.112
29337,0.198,0.235,0.133
29547,0.148,0.308,0.117
29426,0.174,0.243,0.128
352633,0.2,0.323,0.116
29985,0.243,0.327,0.185
3229,0.118,0.215,0.098
5165,0.13,0.179,0.108
303949,0.164,0.341,0.108
37172,0.128,0.263,0.089
37173,0.12,0.196,0.095
300767,0.135,0.29,0.106
26546,0.116,0.205,0.092
26547,0.116,0.205,0.092
28556,0.11,0.182,0.091
67824,0.102,0.206,0.081
28541,0.127,0.223,0.105
352609,0.273,0.467,0.158
36780,0.156,0.194,0.122
29437,0.184,0.207,0.097
36756,0.13,0.252,0.097
352607,0.249,0.408,0.152
29496,0.183,0.255,0.145
36891,0.216,0.378,0.168
28529,0.127,0.227,0.105
37176,0.155,0.206,0.133
29423,0.18,0.262,0.136
300727,0.133,0.196,0.109
300842,0.211,0.332,0.165
28566,0.146,0.26,0.119
29349,0.206,0.257,0.151
313425,0.138,0.235,0.105
3213,0.116,0.2,0.087
40870,0.191,0.287,0.156
36866,0.185,0.225,0.171
40788,0.182,0.258,0.146
317287,0.214,0.306,0.179
29376,0.201,0.26,0.168
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.194,0.281,0.156
40760,0.225,0.329,0.187
303961,0.152,0.228,0.113
40818,0.176,0.236,0.139
40820,0.181,0.23,0.151
29566,0.167,0.354,0.125
40821,0.183,0.274,0.133
342660,0.24,0.31,0.18
36529,0.151,0.175,0.108
36893,0.18,0.37,0.141
40740,0.174,0.254,0.133
40690,0.192,0.277,0.142
36168,0.133,0.273,0.105
36771,0.14,0.211,0.115
300914,0.221,0.31,0.139
303924,0.243,0.327,0.185
342470,0.304,0.347,0.246
29438,0.167,0.254,0.142
5003,0.146,0.198,0.114
721,0.144,0.196,0.112
40875,0.195,0.25,0.173
40874,0.207,0.265,0.172
36898,0.183,0.285,0.166
36524,0.139,0.179,0.102
555556060,0.117,0.173,0.093
8516,0.245,0.325,0.185
2331,0.11,0.263,0.086
903024,0.18,0.275,0.098
555547524,0.18,0.275,0.098
36388,0.141,0.172,0.11
29451,0.187,0.208,0.126
303946,0.137,0.311,0.097
62085,NA,NA,NA
300845,0.264,0.36,0.192
40842,0.178,0.235,0.139
40822,0.175,0.234,0.14
40843,0.141,0.234,0.108
303962,0.189,0.293,0.147
40764,0.186,0.289,0.148
40823,0.185,0.273,0.154
40824,0.185,0.273,0.154
40825,0.185,0.273,0.154
300946,0.145,0.224,0.116
26530,0.116,0.198,0.094
36180,0.151,0.183,0.126
36256,0.125,0.191,0.093
36519,0.165,0.24,0.125
37001,0.159,0.221,0.137
39873,0.159,0.221,0.137
33018,0.144,0.277,0.113
33019,0.144,0.277,0.113
37179,0.24,0.428,0.191
37180,0.16,0.178,0.139
29631,0.202,0.288,0.135
29613,0.181,0.295,0.129
28543,0.127,0.213,0.106
36576,0.127,0.145,0.101
300874,0.311,0.444,0.26
37181,0.217,0.367,0.173
37182,0.214,0.342,0.169
29450,0.212,0.249,0.128
29572,0.157,0.249,0.122
555556053,0.299,0.339,0.226
29628,0.158,0.221,0.131
29619,0.171,0.238,0.144
555556052,0.47,0.545,0.415
29386,0.187,0.208,0.126
300748,0.171,0.238,0.144
40765,0.189,0.293,0.148
28554,0.138,0.25,0.116
28530,0.139,0.248,0.116
10741,0.246,0.375,0.195
26515,0.178,0.325,0.149
2341,0.214,0.342,0.169
29407,0.184,0.215,0.139
36495,0.115,0.159,0.087
8515,0.213,0.302,0.165
40858,0.194,0.281,0.156
28531,0.146,0.26,0.119
300876,0.239,0.34,0.192
40855,0.176,0.237,0.139
28548,0.15,0.29,0.127
33020,0.157,0.296,0.132
313422,0.134,0.232,0.105
6952,0.112,0.201,0.091
36290,0.138,0.183,0.098
36384,0.146,0.185,0.111
36366,0.132,0.171,0.095
36329,0.142,0.186,0.116
36634,0.187,0.325,0.121
28544,0.122,0.214,0.104
36733,0.112,0.161,0.087
36753,0.136,0.247,0.101
36479,0.1,0.198,0.078
26531,0.114,0.196,0.092
36259,0.123,0.184,0.094
36385,0.145,0.19,0.111
28558,0.136,0.28,0.113
36596,0.126,0.287,0.088
300798,0.182,0.259,0.154
36941,0.186,0.275,0.16
37022,0.192,0.294,0.156
7846,0.204,0.313,0.166
36940,0.188,0.276,0.159
36933,0.193,0.285,0.166
36889,0.226,0.391,0.169
36937,0.185,0.3,0.153
36870,0.233,0.398,0.161
36996,0.143,0.172,0.126
36864,0.196,0.237,0.182
37024,0.192,0.294,0.156
36252,0.131,0.196,0.097
37017,0.175,0.292,0.145
36967,0.23,0.343,0.182
37006,0.191,0.288,0.16
36956,0.23,0.343,0.182
37007,0.197,0.296,0.158
