WDPAID,median,upper,lower
36789,0.233,0.307,0.185
29526,0.209,0.287,0.149
36974,0.247,0.317,0.194
36968,0.353,0.509,0.26
29505,0.207,0.324,0.128
36930,0.297,0.444,0.22
36931,0.297,0.444,0.22
36182,0.179,0.26,0.133
36784,0.233,0.307,0.185
36826,0.289,0.412,0.23
36802,0.256,0.411,0.188
36803,0.256,0.411,0.188
36790,0.26,0.353,0.182
36997,0.298,0.39,0.222
36923,0.355,0.471,0.243
36955,0.325,0.465,0.231
300899,0.326,0.446,0.257
36928,0.299,0.434,0.216
36581,0.227,0.37,0.147
36320,0.185,0.285,0.143
36506,0.171,0.315,0.123
36653,0.195,0.294,0.14
36246,0.174,0.28,0.128
36713,0.312,0.389,0.193
36432,0.168,0.255,0.131
36492,0.158,0.246,0.119
36444,0.168,0.314,0.123
300737,0.216,0.284,0.159
36386,0.179,0.219,0.144
36513,0.24,0.292,0.172
36482,0.187,0.269,0.138
36413,0.184,0.291,0.145
40841,0.23,0.305,0.171
36459,0.17,0.257,0.13
40679,0.388,0.507,0.301
36542,0.229,0.292,0.139
36426,0.171,0.289,0.134
36248,0.175,0.304,0.13
303955,0.388,0.507,0.301
40762,0.358,0.472,0.269
300913,0.351,0.488,0.228
36648,0.196,0.29,0.151
26509,0.33,0.458,0.239
36391,0.18,0.238,0.14
29428,0.211,0.254,0.168
26510,0.309,0.457,0.182
36624,0.187,0.223,0.155
36193,0.208,0.339,0.16
1049,0.172,0.306,0.123
37151,0.222,0.348,0.141
40783,0.341,0.49,0.271
36190,0.175,0.229,0.144
36682,0.23,0.347,0.157
36664,0.197,0.299,0.132
36491,0.158,0.246,0.119
36615,0.167,0.211,0.137
36646,0.196,0.29,0.151
36564,0.219,0.328,0.138
36313,0.195,0.289,0.155
36314,0.195,0.289,0.155
36174,0.21,0.363,0.152
819,0.185,0.297,0.127
40803,0.338,0.457,0.264
36764,0.24,0.414,0.149
36368,0.163,0.211,0.128
36909,0.286,0.341,0.199
36565,0.219,0.328,0.138
36892,0.313,0.414,0.211
29397,0.266,0.328,0.231
26460,0.259,0.386,0.204
29385,0.24,0.312,0.197
5152,0.36,0.455,0.255
36245,0.162,0.276,0.119
313435,0.188,0.361,0.139
29330,NA,NA,NA
36488,0.158,0.246,0.119
36694,0.178,0.264,0.134
36693,0.187,0.269,0.138
37023,0.308,0.408,0.237
36211,0.259,0.371,0.151
36623,0.291,0.373,0.21
300870,0.277,0.329,0.186
11596,0.307,0.388,0.196
36710,0.3,0.385,0.197
29372,0.274,0.358,0.22
303925,0.377,0.452,0.309
29972,0.329,0.4,0.279
300814,0.374,0.482,0.277
36759,0.289,0.429,0.151
7874,0.259,0.333,0.177
36505,0.158,0.246,0.119
36292,0.19,0.233,0.147
36722,0.312,0.387,0.203
303942,0.258,0.39,0.153
5180,0.376,0.477,0.303
303951,0.243,0.404,0.166
36325,0.169,0.24,0.14
28572,0.209,0.365,0.142
300762,0.238,0.372,0.144
36295,0.192,0.232,0.149
303939,0.162,0.297,0.128
303945,0.241,0.344,0.139
36167,0.221,0.358,0.157
28524,0.202,0.386,0.149
36396,0.17,0.208,0.141
36706,0.157,0.252,0.121
36640,0.272,0.362,0.182
36236,0.181,0.315,0.125
36760,0.277,0.391,0.151
36642,0.272,0.362,0.182
36728,0.353,0.439,0.211
300720,0.209,0.329,0.135
303923,0.353,0.413,0.281
11597,0.281,0.355,0.255
300919,0.413,0.585,0.346
36566,0.219,0.315,0.147
36257,0.178,0.299,0.134
36896,0.359,0.448,0.245
36289,0.182,0.248,0.145
36280,0.176,0.296,0.135
300931,0.413,0.587,0.346
36343,0.201,0.344,0.147
36311,0.194,0.273,0.149
36262,0.181,0.299,0.136
36173,0.24,0.378,0.171
36732,0.245,0.377,0.153
37152,0.233,0.355,0.147
2325,0.204,0.343,0.133
36232,0.209,0.329,0.136
2339,0.199,0.331,0.116
36443,0.172,0.303,0.121
5157,0.357,0.46,0.274
29333,NA,NA,NA
352614,0.538,0.755,0.271
352621,0.52,0.748,0.287
352650,0.413,0.593,0.25
2289,0.332,0.5,0.245
36205,0.24,0.354,0.155
555555549,0.266,0.35,0.215
29623,0.216,0.313,0.189
37153,0.238,0.372,0.144
36470,0.162,0.243,0.145
29567,0.3,0.413,0.176
36523,0.175,0.212,0.147
36474,0.148,0.247,0.116
300810,0.212,0.285,0.176
36680,0.195,0.294,0.14
36679,0.225,0.316,0.153
26511,0.33,0.46,0.24
300838,0.316,0.464,0.217
29600,0.282,0.403,0.172
7516,0.212,0.338,0.134
29546,0.232,0.387,0.156
36389,0.165,0.2,0.131
36466,0.205,0.322,0.139
36378,0.158,0.214,0.127
62087,0.158,0.214,0.127
36657,0.19,0.287,0.137
1543,0.404,0.52,0.276
300963,NA,NA,NA
36698,0.205,0.336,0.136
40680,0.331,0.49,0.262
36247,0.169,0.292,0.134
36453,0.159,0.283,0.122
36553,0.151,0.259,0.111
36451,0.199,0.343,0.131
2324,0.302,0.549,0.18
313442,0.208,0.351,0.138
29478,0.274,0.358,0.22
29377,0.274,0.358,0.22
67987,NA,NA,NA
36568,0.246,0.327,0.156
300754,0.214,0.319,0.19
29396,0.263,0.355,0.219
36304,0.191,0.256,0.147
300826,0.387,0.497,0.298
300735,0.212,0.336,0.127
37156,0.238,0.372,0.144
28547,0.188,0.363,0.133
28574,0.224,0.367,0.146
29442,0.231,0.342,0.186
29443,0.227,0.325,0.199
317195,0.264,0.398,0.147
3226,0.179,0.339,0.116
26513,0.378,0.47,0.264
26516,0.378,0.47,0.264
36757,0.284,0.381,0.152
36593,0.245,0.326,0.151
37154,0.33,0.46,0.24
555512166,0.319,0.492,0.252
300867,0.317,0.462,0.23
300910,0.427,0.536,0.368
40734,0.281,0.435,0.223
33145,0.355,0.495,0.28
26573,0.353,0.464,0.251
29570,0.325,0.518,0.259
313427,0.224,0.367,0.146
36600,0.255,0.348,0.147
36590,0.234,0.367,0.14
36589,0.261,0.338,0.162
36264,0.21,0.335,0.149
36331,0.184,0.232,0.147
36212,0.259,0.371,0.151
36641,0.272,0.362,0.182
26522,0.175,0.289,0.132
35161,0.188,0.32,0.131
26574,0.344,0.46,0.246
26446,0.244,0.36,0.15
36511,0.187,0.269,0.138
36533,0.156,0.227,0.129
342475,0.176,0.222,0.143
36327,0.175,0.229,0.144
36748,0.315,0.396,0.209
36725,0.307,0.417,0.189
36741,0.265,0.359,0.162
36742,0.276,0.359,0.172
36749,0.315,0.396,0.209
36747,0.315,0.396,0.209
36723,0.309,0.389,0.198
36724,0.306,0.416,0.189
36739,0.265,0.359,0.162
36745,0.34,0.431,0.226
36734,0.259,0.343,0.174
36737,0.259,0.343,0.174
36548,0.192,0.237,0.13
36907,0.265,0.323,0.192
36394,0.17,0.208,0.141
36540,0.18,0.215,0.139
36672,0.217,0.334,0.146
10733,0.293,0.397,0.238
36765,0.279,0.421,0.16
36650,0.196,0.29,0.151
36595,0.227,0.379,0.144
36227,0.187,0.315,0.135
36592,0.241,0.375,0.142
5156,0.156,0.255,0.128
36777,0.241,0.375,0.142
300710,0.154,0.246,0.127
342480,0.306,0.397,0.19
36587,0.195,0.332,0.131
40776,0.342,0.476,0.234
36364,0.173,0.214,0.139
36350,0.177,0.329,0.121
36502,0.202,0.352,0.138
40804,0.338,0.457,0.264
36539,0.169,0.202,0.142
36222,0.242,0.395,0.129
36555,0.273,0.351,0.177
68788,0.276,0.409,0.176
36402,0.185,0.22,0.155
6953,0.15,0.26,0.118
29445,0.237,0.347,0.188
33005,0.322,0.437,0.24
5158,0.316,0.427,0.238
67823,0.188,0.355,0.14
67822,0.256,0.418,0.166
902738,0.314,0.432,0.231
902739,0.265,0.339,0.184
902740,0.329,0.427,0.252
6951,0.195,0.353,0.127
28553,0.181,0.354,0.133
36559,0.161,0.307,0.12
303959,0.287,0.398,0.182
30017,0.279,0.387,0.205
36695,0.223,0.308,0.152
36740,0.265,0.359,0.162
300793,0.23,0.358,0.15
36776,0.227,0.379,0.144
29806,NA,NA,NA
33048,0.278,0.349,0.228
36792,0.224,0.327,0.179
36701,0.167,0.246,0.137
29488,0.314,0.588,0.245
29556,0.357,0.47,0.231
36450,0.199,0.343,0.131
903113,0.256,0.347,0.148
555542457,0.216,0.308,0.164
555547987,0.688,0.768,0.579
29986,NA,NA,NA
26564,0.273,0.424,0.17
7860,0.207,0.25,0.146
36512,0.225,0.266,0.158
555547526,0.355,0.519,0.281
36696,0.257,0.356,0.171
36683,0.22,0.295,0.158
869,0.356,0.493,0.267
36806,0.324,0.441,0.237
36687,0.321,0.404,0.199
300753,0.196,0.282,0.168
29357,0.231,0.342,0.186
26627,NA,NA,NA
36165,0.205,0.352,0.155
36480,0.159,0.242,0.12
36462,0.16,0.243,0.132
29586,0.221,0.35,0.145
36552,0.154,0.261,0.119
36490,0.158,0.246,0.119
37155,0.347,0.458,0.26
36447,0.202,0.324,0.129
36541,0.229,0.292,0.139
352624,0.518,0.755,0.279
36835,0.23,0.313,0.188
36407,0.184,0.291,0.145
29461,0.366,0.571,0.264
300800,0.302,0.44,0.178
28564,0.194,0.349,0.135
33007,0.325,0.445,0.21
36464,0.202,0.352,0.138
29968,0.306,0.481,0.237
8517,0.306,0.479,0.236
300759,0.222,0.39,0.152
300743,0.221,0.35,0.145
352613,0.52,0.754,0.261
37018,0.279,0.372,0.218
37028,NA,NA,NA
903108,0.251,0.369,0.141
37031,NA,NA,NA
29506,0.276,0.446,0.229
36656,0.195,0.294,0.14
36655,0.195,0.294,0.14
36223,0.202,0.324,0.129
36636,0.272,0.362,0.182
36408,0.184,0.291,0.145
36191,0.18,0.242,0.145
9265,0.189,0.344,0.117
29552,0.274,0.362,0.194
36457,0.202,0.324,0.129
36254,0.185,0.285,0.143
36676,0.259,0.343,0.174
36551,0.198,0.309,0.125
36719,0.2,0.33,0.177
36903,0.283,0.327,0.234
36260,0.181,0.299,0.136
36286,0.178,0.299,0.134
36284,0.178,0.299,0.134
36635,0.273,0.361,0.185
36398,0.203,0.236,0.164
36390,0.18,0.238,0.14
36471,0.174,0.229,0.155
29459,0.385,0.555,0.304
36871,0.371,0.443,0.269
36419,0.176,0.222,0.143
29982,0.285,0.345,0.226
36434,0.157,0.268,0.12
36339,0.194,0.338,0.143
40806,0.338,0.457,0.264
40839,0.23,0.302,0.176
36965,0.342,0.484,0.254
642,0.202,0.3,0.149
555556064,0.203,0.316,0.142
555556051,0.221,0.351,0.148
5166,0.179,0.3,0.133
36560,0.159,0.285,0.117
36561,0.19,0.294,0.127
29542,0.429,0.539,0.371
36557,0.231,0.313,0.163
40777,0.342,0.476,0.234
342662,0.259,0.361,0.173
36169,0.27,0.4,0.196
40816,0.404,0.518,0.322
29498,0.332,0.57,0.279
36323,0.181,0.268,0.133
36627,0.255,0.348,0.147
26447,0.208,0.353,0.121
722,0.373,0.536,0.306
300879,0.408,0.541,0.318
36463,0.202,0.352,0.138
36365,0.162,0.198,0.134
28581,0.188,0.355,0.14
13749,0.256,0.418,0.166
555542456,NA,NA,NA
36441,0.16,0.293,0.123
36317,0.195,0.289,0.155
28576,0.187,0.339,0.137
36376,0.174,0.261,0.15
300932,0.303,0.527,0.227
29066,0.363,0.598,0.261
36300,0.194,0.242,0.149
29545,0.404,0.534,0.314
36283,0.178,0.299,0.134
36203,0.203,0.334,0.144
36460,0.215,0.352,0.132
36298,0.194,0.242,0.149
26524,0.197,0.326,0.13
36217,0.226,0.331,0.131
36911,0.264,0.32,0.169
36186,0.175,0.229,0.144
36915,0.313,0.443,0.234
36882,0.354,0.447,0.256
36883,0.354,0.447,0.256
36888,0.338,0.435,0.244
36917,0.253,0.361,0.222
36916,0.253,0.361,0.222
36874,0.324,0.43,0.221
36897,0.253,0.361,0.222
36876,0.354,0.447,0.256
36884,0.368,0.447,0.275
36890,0.332,0.422,0.225
354002,0.36,0.484,0.253
352631,0.446,0.666,0.242
11599,0.329,0.432,0.235
36800,0.329,0.432,0.235
36255,0.178,0.299,0.134
36220,0.245,0.403,0.135
36500,0.162,0.29,0.125
29460,0.252,0.325,0.22
36605,0.298,0.394,0.174
40851,0.315,0.454,0.249
40866,0.338,0.457,0.264
29384,0.263,0.302,0.152
37159,0.33,0.46,0.24
29388,0.263,0.355,0.219
36895,0.368,0.447,0.275
36334,0.188,0.352,0.143
36449,0.168,0.314,0.123
669,0.22,0.35,0.134
36215,0.207,0.333,0.132
29382,0.263,0.302,0.152
37160,0.214,0.34,0.129
36685,0.231,0.354,0.202
36715,0.2,0.306,0.148
29640,0.492,0.646,0.374
724,0.38,0.528,0.309
723,0.269,0.392,0.198
6956,0.264,0.355,0.167
29503,0.398,0.542,0.317
1295,0.43,0.681,0.316
29067,0.392,0.639,0.288
300824,0.42,0.54,0.314
36852,0.291,0.496,0.187
40758,0.376,0.497,0.257
300738,0.212,0.336,0.127
29524,0.205,0.3,0.147
29331,NA,NA,NA
29353,0.288,0.391,0.244
300955,0.361,0.536,0.263
300829,0.44,0.555,0.334
29617,0.303,0.418,0.209
29470,0.356,0.585,0.281
29468,0.419,0.567,0.329
29412,0.226,0.266,0.159
29618,0.201,0.343,0.172
300897,0.286,0.436,0.212
300853,0.397,0.541,0.327
29487,0.256,0.42,0.222
29614,0.356,0.511,0.272
29472,0.363,0.623,0.258
36221,0.245,0.403,0.135
36266,0.203,0.336,0.144
36319,0.185,0.285,0.143
40817,0.349,0.487,0.277
36628,0.255,0.348,0.147
29410,0.309,0.397,0.233
29415,0.247,0.326,0.21
300782,0.23,0.409,0.152
2293,0.325,0.456,0.264
300948,0.237,0.312,0.169
36281,0.178,0.299,0.134
36518,0.24,0.292,0.172
313428,0.188,0.343,0.138
36437,0.16,0.275,0.121
28550,0.174,0.356,0.132
313441,0.162,0.317,0.125
36630,0.296,0.381,0.188
36700,0.182,0.313,0.124
26525,0.162,0.297,0.128
300809,0.328,0.45,0.193
36707,0.169,0.21,0.141
36393,0.182,0.247,0.145
342477,0.235,0.276,0.175
26448,0.226,0.357,0.129
37164,0.198,0.329,0.113
303938,0.258,0.39,0.153
28555,0.163,0.291,0.13
5178,0.373,0.528,0.279
300872,0.433,0.526,0.362
40831,NA,NA,NA
555556050,0.205,0.311,0.15
555556063,0.211,0.309,0.152
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.232,0.353,0.141
36206,0.243,0.37,0.152
300964,NA,NA,NA
36904,0.283,0.327,0.234
36467,0.153,0.239,0.125
29509,0.237,0.312,0.169
36910,0.286,0.341,0.199
317286,0.231,0.281,0.183
28565,0.213,0.338,0.141
300947,0.217,0.299,0.163
29635,0.302,0.426,0.236
555556059,0.19,0.346,0.156
555556055,0.19,0.342,0.158
20175,0.43,0.681,0.316
36668,0.217,0.334,0.146
29973,0.372,0.471,0.293
36677,0.228,0.323,0.16
5173,0.23,0.299,0.172
36663,0.193,0.295,0.131
36951,0.31,0.451,0.221
2580,0.354,0.505,0.249
865,0.354,0.505,0.249
28557,0.203,0.384,0.152
29637,0.361,0.536,0.263
109037,0.315,0.468,0.182
2290,0.315,0.468,0.182
300930,0.34,0.475,0.269
36954,0.31,0.451,0.221
40784,0.341,0.49,0.271
36963,0.34,0.437,0.251
40852,0.233,0.317,0.185
40682,0.315,0.454,0.249
29448,0.237,0.354,0.19
40889,0.345,0.457,0.25
40787,0.344,0.46,0.246
36166,0.254,0.375,0.18
40785,0.362,0.473,0.26
40786,0.362,0.473,0.26
28525,0.19,0.37,0.141
40872,0.35,0.473,0.236
40807,0.328,0.467,0.258
36960,0.311,0.434,0.224
26526,0.216,0.349,0.129
300877,0.363,0.477,0.291
36762,0.276,0.385,0.15
36697,0.205,0.336,0.136
40683,0.316,0.455,0.249
37029,0.214,0.277,0.183
36660,0.192,0.291,0.131
36678,0.259,0.343,0.174
36671,0.217,0.334,0.146
29560,0.219,0.352,0.17
40684,0.323,0.454,0.255
300790,0.243,0.402,0.155
300961,NA,NA,NA
902741,0.659,0.705,0.589
36808,0.29,0.41,0.208
37013,0.245,0.316,0.187
36986,0.226,0.307,0.183
37033,0.266,0.341,0.211
36744,0.315,0.396,0.209
37015,0.286,0.382,0.222
37020,0.308,0.408,0.237
26453,0.454,0.59,0.331
40808,0.332,0.487,0.262
303958,0.454,0.59,0.331
303957,0.454,0.59,0.331
29999,NA,NA,NA
40735,0.315,0.454,0.249
40685,0.337,0.546,0.262
300775,0.219,0.317,0.19
36804,0.324,0.441,0.237
36878,0.284,0.423,0.205
26514,0.29,0.439,0.198
36758,0.248,0.374,0.15
37038,0.333,0.435,0.24
36786,0.233,0.307,0.185
300921,0.413,0.587,0.346
40778,0.389,0.513,0.291
36791,0.26,0.353,0.182
36827,0.241,0.318,0.201
36950,0.311,0.434,0.224
36880,0.309,0.437,0.214
36829,0.235,0.296,0.201
36831,0.219,0.277,0.176
36830,0.235,0.296,0.201
37019,0.308,0.408,0.237
36991,0.26,0.322,0.202
903110,0.303,0.388,0.231
36939,0.311,0.434,0.224
36961,0.298,0.39,0.221
36999,0.303,0.388,0.231
36946,0.327,0.466,0.233
7838,0.256,0.332,0.209
36978,0.256,0.332,0.209
37036,0.306,0.377,0.238
36767,0.237,0.414,0.154
867,0.362,0.545,0.253
36966,0.353,0.509,0.26
36868,0.276,0.411,0.187
36936,0.29,0.394,0.219
36983,0.273,0.366,0.219
36850,0.27,0.403,0.198
36849,0.27,0.403,0.198
36942,0.305,0.431,0.221
7465,0.21,0.305,0.161
36979,0.21,0.305,0.161
300796,0.287,0.402,0.184
36879,0.309,0.437,0.214
36856,0.276,0.411,0.187
36863,0.341,0.494,0.223
36578,0.212,0.369,0.162
36994,NA,NA,NA
36798,0.255,0.431,0.18
36796,0.255,0.431,0.18
26625,0.22,0.346,0.154
352625,0.482,0.726,0.26
36797,0.255,0.431,0.18
36766,0.226,0.331,0.181
36987,0.208,0.288,0.169
36943,0.291,0.425,0.213
36811,0.309,0.409,0.236
36787,0.233,0.307,0.185
36799,0.224,0.311,0.188
36971,0.217,0.302,0.166
36820,0.204,0.29,0.163
40867,0.389,0.513,0.291
40779,0.385,0.508,0.287
36833,0.278,0.373,0.22
36976,0.252,0.322,0.198
40687,0.331,0.49,0.262
40686,0.317,0.458,0.25
40868,0.344,0.46,0.246
36855,0.28,0.417,0.186
5177,0.292,0.403,0.184
40737,0.454,0.59,0.331
40857,0.288,0.495,0.226
40780,0.342,0.475,0.233
36981,0.305,0.441,0.219
7843,0.296,0.444,0.219
36867,0.296,0.444,0.219
36952,0.31,0.451,0.221
300903,0.355,0.519,0.281
36846,0.27,0.442,0.183
36812,0.306,0.406,0.232
36822,0.287,0.394,0.226
36993,0.21,0.294,0.173
36785,0.26,0.353,0.182
36998,0.34,0.437,0.251
37003,0.239,0.324,0.194
37004,0.303,0.388,0.231
36848,0.27,0.403,0.198
36975,0.252,0.322,0.198
36810,0.33,0.445,0.237
36881,0.309,0.437,0.214
1250,0.387,0.445,0.341
6955,0.232,0.348,0.157
300747,0.204,0.354,0.14
37169,0.332,0.416,0.253
5162,0.35,0.447,0.249
6954,0.175,0.306,0.139
28540,0.182,0.341,0.116
29456,0.356,0.585,0.281
300902,0.346,0.5,0.272
313438,0.194,0.38,0.144
7417,0.3,0.421,0.242
67965,0.389,0.513,0.291
5154,0.389,0.513,0.291
36982,0.305,0.441,0.219
36840,0.271,0.35,0.224
36837,0.289,0.412,0.23
28527,0.179,0.342,0.133
7856,0.298,0.393,0.184
36689,0.319,0.399,0.192
3228,0.177,0.307,0.117
40759,0.392,0.501,0.259
903111,0.312,0.386,0.206
36514,0.224,0.283,0.136
29358,0.246,0.274,0.22
145528,0.279,0.398,0.156
95397,0.199,0.331,0.116
17727,0.167,0.322,0.114
36782,0.29,0.43,0.152
342657,0.27,0.485,0.19
2253,0.185,0.315,0.112
33010,0.196,0.337,0.148
28578,0.231,0.381,0.147
29465,0.272,0.426,0.227
29466,0.267,0.292,0.228
28535,0.193,0.357,0.127
29378,0.292,0.406,0.232
300882,0.391,0.53,0.307
26543,0.238,0.386,0.14
26527,0.169,0.31,0.129
40688,0.326,0.457,0.259
300965,NA,NA,NA
300731,0.176,0.284,0.147
40809,0.338,0.457,0.264
40810,0.331,0.49,0.262
40739,0.259,0.381,0.2
40869,0.338,0.457,0.264
29421,0.253,0.364,0.198
36626,0.255,0.348,0.147
40880,0.342,0.456,0.227
26528,0.186,0.332,0.131
36572,0.198,0.322,0.124
36421,0.176,0.222,0.143
36293,0.192,0.232,0.149
36310,0.194,0.273,0.149
36299,0.194,0.242,0.149
36544,0.216,0.284,0.159
36515,0.216,0.284,0.159
36546,0.192,0.237,0.13
36608,0.184,0.291,0.145
36188,0.175,0.229,0.144
36373,0.163,0.211,0.128
36569,0.201,0.307,0.134
36666,0.192,0.237,0.13
36333,0.18,0.308,0.139
36528,0.175,0.212,0.147
29638,0.236,0.327,0.166
29515,0.37,0.537,0.285
26501,0.217,0.361,0.126
26544,0.227,0.374,0.13
902838,0.279,0.373,0.173
95398,0.346,0.447,0.264
17367,0.426,0.503,0.344
36537,0.157,0.293,0.118
36584,0.239,0.326,0.148
36675,0.308,0.391,0.201
36563,0.161,0.307,0.12
36558,0.161,0.307,0.12
36242,0.205,0.333,0.142
33046,0.27,0.485,0.19
317051,0.278,0.349,0.228
67985,NA,NA,NA
67986,0.277,0.346,0.202
36902,0.27,0.344,0.229
2288,0.377,0.555,0.251
36579,0.203,0.329,0.143
36908,0.294,0.357,0.205
36315,0.195,0.289,0.155
36305,0.194,0.242,0.149
36308,0.194,0.242,0.149
36547,0.191,0.236,0.129
36330,0.176,0.222,0.144
36399,0.195,0.227,0.154
28528,0.202,0.386,0.15
352628,0.493,0.75,0.282
37170,0.221,0.346,0.141
3225,0.244,0.379,0.159
36337,0.188,0.352,0.143
36287,0.18,0.301,0.139
29398,0.241,0.308,0.206
555556054,0.592,0.709,0.502
342672,0.272,0.339,0.226
300750,0.214,0.319,0.19
29395,0.266,0.328,0.231
7870,0.159,0.286,0.12
36455,0.173,0.29,0.133
300719,0.173,0.29,0.133
37002,0.239,0.324,0.194
29620,0.214,0.319,0.19
36312,0.193,0.282,0.153
36658,0.2,0.308,0.135
36341,0.197,0.331,0.144
29632,0.327,0.457,0.259
10732,0.314,0.519,0.253
26450,0.282,0.365,0.205
7409,0.199,0.271,0.164
33149,0.278,0.372,0.216
40873,0.347,0.477,0.238
29596,0.335,0.482,0.277
36702,0.157,0.252,0.121
29629,0.461,0.553,0.359
29530,0.428,0.546,0.373
26458,NA,NA,NA
29454,0.356,0.585,0.281
29527,0.316,0.464,0.217
555558302,0.252,0.377,0.156
36026,0.191,0.262,0.167
303947,0.213,0.34,0.128
29366,0.274,0.358,0.22
300841,0.267,0.31,0.22
29399,0.241,0.308,0.206
36625,0.291,0.373,0.21
5151,0.38,0.461,0.27
36601,0.18,0.248,0.149
36873,0.369,0.445,0.262
36887,0.354,0.447,0.256
36775,0.246,0.367,0.155
300868,0.241,0.329,0.189
36489,0.158,0.246,0.119
36249,0.173,0.289,0.128
36273,0.181,0.296,0.142
36681,0.259,0.343,0.174
36276,0.181,0.299,0.136
36332,0.175,0.229,0.144
555556062,0.21,0.369,0.144
29337,0.235,0.278,0.182
29547,0.246,0.406,0.161
29426,0.233,0.325,0.2
352633,0.431,0.655,0.232
29985,0.353,0.413,0.281
3229,0.191,0.346,0.129
5165,0.199,0.3,0.159
303949,0.277,0.36,0.16
37172,0.212,0.336,0.127
37173,0.191,0.334,0.134
300767,0.238,0.372,0.144
26546,0.187,0.329,0.13
26547,0.186,0.332,0.131
28556,0.165,0.287,0.126
67824,0.167,0.318,0.113
28541,0.174,0.344,0.13
352609,0.514,0.727,0.259
36780,0.231,0.331,0.155
29437,0.228,0.261,0.19
36756,0.277,0.391,0.151
352607,0.487,0.669,0.271
29496,0.279,0.433,0.229
36891,0.333,0.417,0.211
28529,0.182,0.348,0.132
37176,0.197,0.368,0.163
29423,0.241,0.35,0.205
300727,0.179,0.277,0.151
300842,0.353,0.463,0.234
28566,0.202,0.386,0.15
29349,0.236,0.297,0.192
313425,0.229,0.363,0.144
3213,0.198,0.34,0.128
40870,0.333,0.452,0.247
36866,0.285,0.415,0.211
40788,0.296,0.414,0.232
317287,0.284,0.38,0.239
29376,0.273,0.359,0.22
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.325,0.58,0.251
40760,0.398,0.54,0.289
303961,0.247,0.354,0.19
40818,0.287,0.453,0.228
40820,0.294,0.442,0.247
29566,0.304,0.416,0.177
40821,0.332,0.57,0.279
342660,0.351,0.461,0.25
36529,0.212,0.252,0.163
36893,0.3,0.427,0.193
40740,0.282,0.428,0.22
40690,0.315,0.454,0.249
36168,0.2,0.357,0.145
36771,0.256,0.436,0.155
300914,0.362,0.522,0.286
303924,0.353,0.413,0.281
342470,0.393,0.453,0.325
29438,0.226,0.354,0.186
5003,0.251,0.351,0.201
721,0.248,0.347,0.198
40875,0.355,0.468,0.226
40874,0.371,0.49,0.239
36898,0.235,0.401,0.2
36524,0.175,0.212,0.147
555556060,0.205,0.319,0.129
8516,0.359,0.464,0.28
2331,0.165,0.338,0.116
903024,0.315,0.468,0.182
555547524,0.315,0.468,0.182
36388,0.173,0.214,0.141
29451,0.24,0.312,0.197
303946,0.24,0.342,0.138
62085,NA,NA,NA
300845,0.411,0.514,0.299
40842,0.284,0.45,0.227
40822,0.273,0.437,0.226
40843,0.232,0.305,0.175
303962,0.344,0.462,0.255
40764,0.349,0.469,0.253
40823,0.316,0.446,0.261
40824,0.316,0.446,0.261
40825,0.316,0.446,0.261
300946,0.23,0.305,0.171
26530,0.169,0.31,0.129
36180,0.205,0.305,0.154
36256,0.178,0.299,0.134
36519,0.24,0.292,0.172
37001,0.238,0.311,0.201
39873,0.238,0.311,0.201
33018,0.243,0.378,0.159
33019,0.243,0.378,0.159
37179,0.361,0.47,0.286
37180,0.207,0.336,0.172
29631,0.346,0.482,0.268
29613,0.336,0.484,0.273
28543,0.193,0.35,0.14
36576,0.178,0.327,0.14
300874,0.433,0.526,0.362
37181,0.342,0.449,0.272
37182,0.346,0.447,0.264
29450,0.263,0.302,0.152
29572,0.291,0.536,0.237
555556053,0.366,0.411,0.304
29628,0.205,0.315,0.177
29619,0.214,0.319,0.19
555556052,0.582,0.642,0.517
29386,0.24,0.312,0.197
300748,0.214,0.319,0.19
40765,0.344,0.461,0.255
28554,0.19,0.369,0.141
28530,0.19,0.37,0.141
10741,0.386,0.462,0.309
26515,0.342,0.487,0.214
2341,0.346,0.447,0.264
29407,0.263,0.329,0.192
36495,0.152,0.243,0.121
8515,0.315,0.462,0.242
40858,0.325,0.58,0.251
28531,0.202,0.386,0.15
300876,0.374,0.519,0.292
40855,0.287,0.453,0.228
28548,0.2,0.375,0.154
33020,0.293,0.396,0.181
313422,0.214,0.335,0.14
6952,0.168,0.297,0.129
36290,0.182,0.248,0.145
36384,0.179,0.219,0.144
36366,0.163,0.211,0.128
36329,0.181,0.227,0.155
36634,0.313,0.405,0.203
28544,0.184,0.34,0.136
36733,0.195,0.294,0.14
36753,0.272,0.362,0.182
36479,0.168,0.302,0.121
26531,0.175,0.289,0.132
36259,0.181,0.299,0.136
36385,0.183,0.219,0.15
28558,0.194,0.368,0.144
36596,0.241,0.375,0.142
300798,0.265,0.431,0.201
36941,0.292,0.427,0.214
37022,0.308,0.408,0.237
7846,0.327,0.445,0.233
36940,0.293,0.426,0.213
36933,0.297,0.444,0.22
36889,0.357,0.437,0.261
36937,0.29,0.394,0.219
36870,0.371,0.443,0.269
36996,0.208,0.288,0.169
36864,0.299,0.428,0.224
37024,0.308,0.408,0.237
36252,0.185,0.285,0.143
37017,0.286,0.382,0.222
36967,0.353,0.509,0.26
37006,0.306,0.399,0.243
36956,0.353,0.509,0.26
37007,0.317,0.404,0.239
