WDPAID,median,upper,lower
36838,0.433,0.535,0.353
36789,0.324,0.446,0.228
29526,0.37,0.545,0.253
36974,0.334,0.409,0.262
36968,0.457,0.55,0.384
29505,0.317,0.418,0.142
36930,0.402,0.512,0.326
36931,0.402,0.512,0.326
36182,0.227,0.34,0.153
36784,0.324,0.446,0.228
36826,0.404,0.522,0.348
36802,0.375,0.466,0.245
36803,0.375,0.466,0.245
36790,0.365,0.475,0.235
36997,0.384,0.459,0.324
36923,0.453,0.548,0.362
36955,0.423,0.514,0.356
300899,0.457,0.569,0.341
36928,0.394,0.512,0.325
36581,0.342,0.436,0.195
36320,0.235,0.363,0.161
36506,0.312,0.489,0.153
36653,0.314,0.423,0.198
36246,0.238,0.357,0.157
36713,0.375,0.553,0.206
36432,0.218,0.348,0.151
36492,0.238,0.377,0.145
36444,0.254,0.409,0.153
300737,0.271,0.346,0.18
36386,0.214,0.276,0.158
36513,0.293,0.341,0.165
36482,0.279,0.405,0.178
36413,0.232,0.357,0.165
40841,0.32,0.394,0.254
36459,0.267,0.383,0.152
40679,0.48,0.593,0.399
36542,0.279,0.324,0.153
36426,0.243,0.391,0.158
36248,0.283,0.467,0.161
303955,0.48,0.593,0.399
40762,0.453,0.577,0.372
300913,0.45,0.531,0.348
36648,0.296,0.406,0.214
26509,0.4,0.515,0.323
36391,0.213,0.274,0.161
29428,0.284,0.402,0.181
26510,0.391,0.511,0.283
36624,0.219,0.278,0.166
36193,0.276,0.408,0.185
1049,0.282,0.423,0.16
37151,0.335,0.432,0.202
40783,0.438,0.55,0.351
36190,0.216,0.331,0.155
36682,0.346,0.462,0.237
36664,0.297,0.396,0.209
36491,0.238,0.377,0.145
36615,0.204,0.306,0.153
36646,0.296,0.406,0.214
36564,0.288,0.403,0.201
36313,0.249,0.352,0.171
36314,0.249,0.352,0.171
36174,0.318,0.473,0.206
819,0.292,0.391,0.18
40803,0.438,0.558,0.363
36764,0.351,0.475,0.214
36368,0.205,0.303,0.154
36909,0.359,0.408,0.26
36565,0.288,0.403,0.201
36892,0.394,0.511,0.264
29397,0.328,0.418,0.259
26460,0.4,0.567,0.329
29385,0.307,0.379,0.246
5152,0.459,0.554,0.372
36245,0.235,0.356,0.146
313435,0.32,0.574,0.176
29330,NA,NA,NA
36488,0.238,0.377,0.145
36694,0.275,0.407,0.165
36693,0.279,0.405,0.178
37023,0.401,0.478,0.337
36211,0.358,0.683,0.186
36623,0.348,0.483,0.22
300870,0.343,0.394,0.242
11596,0.365,0.518,0.216
36710,0.357,0.52,0.218
29372,0.346,0.459,0.274
303925,0.458,0.52,0.366
29972,0.42,0.492,0.343
300814,0.444,0.558,0.306
36759,0.362,0.505,0.231
7874,0.326,0.453,0.186
36505,0.238,0.377,0.145
36292,0.232,0.328,0.162
36722,0.362,0.509,0.21
303942,0.363,0.578,0.188
5180,0.427,0.501,0.363
303951,0.366,0.458,0.222
36325,0.249,0.413,0.161
28572,0.342,0.49,0.203
300762,0.339,0.427,0.201
36295,0.231,0.326,0.163
303939,0.252,0.434,0.154
303945,0.335,0.45,0.205
36167,0.349,0.609,0.197
28524,0.345,0.653,0.183
36396,0.205,0.28,0.153
36706,0.246,0.408,0.146
36640,0.354,0.503,0.223
36236,0.289,0.5,0.154
36760,0.335,0.515,0.234
36642,0.354,0.503,0.223
36728,0.405,0.525,0.228
300720,0.316,0.448,0.179
303923,0.435,0.494,0.346
11597,0.32,0.485,0.278
300919,0.522,0.626,0.413
36566,0.285,0.41,0.2
36257,0.246,0.397,0.156
36896,0.442,0.543,0.311
36289,0.225,0.351,0.163
36280,0.25,0.411,0.157
300931,0.523,0.628,0.414
36343,0.348,0.62,0.176
36311,0.238,0.359,0.176
36262,0.255,0.432,0.162
36173,0.324,0.47,0.229
36732,0.354,0.497,0.233
37152,0.34,0.424,0.199
2325,0.325,0.64,0.187
36232,0.318,0.622,0.158
2339,0.333,0.43,0.183
36443,0.265,0.439,0.152
5157,0.429,0.508,0.308
29333,NA,NA,NA
352614,0.625,0.825,0.362
352621,0.611,0.815,0.347
352650,0.535,0.766,0.313
2289,0.482,0.662,0.344
36205,0.343,0.608,0.191
555555549,0.33,0.427,0.268
29623,0.287,0.45,0.214
37153,0.339,0.427,0.201
36470,0.23,0.354,0.165
29567,0.397,0.486,0.264
36523,0.206,0.278,0.165
36474,0.259,0.392,0.138
300810,0.264,0.414,0.195
36680,0.314,0.423,0.198
36679,0.34,0.457,0.228
26511,0.402,0.514,0.324
300838,0.483,0.629,0.396
29600,0.395,0.472,0.242
7516,0.336,0.445,0.205
29546,0.343,0.448,0.212
36389,0.2,0.272,0.154
36466,0.309,0.418,0.196
36378,0.2,0.306,0.153
62087,0.2,0.306,0.153
36657,0.304,0.419,0.197
1543,0.483,0.585,0.378
300963,NA,NA,NA
36698,0.332,0.477,0.183
40680,0.442,0.536,0.346
36247,0.241,0.385,0.157
36453,0.228,0.353,0.142
36553,0.21,0.341,0.144
36451,0.336,0.657,0.155
2324,0.411,0.794,0.223
313442,0.325,0.442,0.197
29478,0.346,0.459,0.274
29377,0.346,0.459,0.274
67987,NA,NA,NA
36568,0.323,0.459,0.191
300754,0.285,0.45,0.214
29396,0.34,0.443,0.254
36304,0.228,0.367,0.166
300826,0.461,0.564,0.341
300735,0.327,0.423,0.196
37156,0.339,0.427,0.201
28547,0.306,0.429,0.174
28574,0.35,0.476,0.213
29442,0.336,0.462,0.221
29443,0.316,0.458,0.229
317195,0.384,0.75,0.224
3226,0.311,0.464,0.167
26513,0.446,0.557,0.351
26516,0.446,0.557,0.351
36757,0.334,0.533,0.24
36593,0.313,0.476,0.203
37154,0.402,0.514,0.324
555512166,0.509,0.627,0.374
300867,0.399,0.507,0.34
300910,0.495,0.591,0.364
40734,0.416,0.524,0.354
33145,0.468,0.576,0.369
26573,0.459,0.578,0.361
29570,0.472,0.675,0.373
313427,0.35,0.476,0.213
36600,0.319,0.495,0.223
36590,0.334,0.462,0.209
36589,0.325,0.49,0.199
36264,0.308,0.535,0.178
36331,0.217,0.326,0.165
36212,0.358,0.683,0.186
36641,0.354,0.503,0.223
26522,0.274,0.41,0.162
35161,0.293,0.401,0.176
26574,0.452,0.574,0.359
26446,0.347,0.447,0.222
36511,0.279,0.405,0.178
36533,0.207,0.336,0.147
342475,0.208,0.315,0.159
36327,0.216,0.331,0.155
36748,0.382,0.543,0.244
36725,0.375,0.493,0.205
36741,0.337,0.503,0.222
36742,0.343,0.513,0.225
36749,0.382,0.543,0.244
36747,0.382,0.543,0.244
36723,0.365,0.505,0.208
36724,0.375,0.493,0.205
36739,0.337,0.503,0.222
36745,0.401,0.535,0.233
36734,0.349,0.491,0.225
36737,0.349,0.491,0.225
36548,0.222,0.29,0.162
36907,0.319,0.383,0.234
36394,0.205,0.28,0.153
36540,0.211,0.262,0.167
36672,0.323,0.399,0.222
10733,0.371,0.47,0.284
36765,0.374,0.533,0.252
36650,0.296,0.406,0.214
36595,0.328,0.455,0.196
36227,0.298,0.51,0.168
36592,0.344,0.474,0.216
5156,0.23,0.34,0.151
36777,0.344,0.474,0.216
300710,0.229,0.334,0.149
342480,0.367,0.504,0.204
36587,0.296,0.43,0.187
40776,0.429,0.548,0.355
36364,0.21,0.277,0.157
36350,0.31,0.477,0.165
36502,0.327,0.523,0.189
40804,0.438,0.558,0.363
36539,0.2,0.255,0.164
36222,0.35,0.707,0.154
36555,0.338,0.481,0.191
68788,0.387,0.461,0.24
36402,0.218,0.276,0.165
6953,0.235,0.382,0.143
29445,0.348,0.458,0.235
33005,0.433,0.495,0.327
5158,0.425,0.492,0.324
67823,0.317,0.528,0.175
67822,0.369,0.686,0.199
902738,0.418,0.664,0.279
902739,0.342,0.519,0.231
902740,0.408,0.551,0.296
6951,0.325,0.442,0.189
28553,0.311,0.529,0.165
36559,0.223,0.33,0.155
303959,0.384,0.514,0.248
30017,0.394,0.688,0.242
36695,0.32,0.446,0.194
36740,0.337,0.503,0.222
300793,0.353,0.443,0.196
36776,0.328,0.455,0.196
29806,NA,NA,NA
33048,0.33,0.47,0.276
36792,0.324,0.488,0.206
36701,0.232,0.321,0.155
29488,0.481,0.586,0.346
29556,0.421,0.558,0.324
36450,0.336,0.657,0.155
903113,0.33,0.669,0.181
555542457,0.318,0.43,0.199
555547987,0.779,0.898,0.613
29986,NA,NA,NA
26564,0.377,0.472,0.232
7860,0.245,0.291,0.148
36512,0.27,0.313,0.16
555547526,0.465,0.588,0.367
36696,0.35,0.515,0.211
36683,0.279,0.325,0.159
869,0.456,0.607,0.326
36806,0.416,0.523,0.324
36687,0.364,0.473,0.223
300753,0.27,0.424,0.194
29357,0.336,0.462,0.221
26627,NA,NA,NA
36165,0.327,0.557,0.194
36480,0.258,0.377,0.15
36462,0.264,0.393,0.161
29586,0.337,0.442,0.207
36552,0.217,0.321,0.146
36490,0.238,0.377,0.145
37155,0.426,0.515,0.321
36447,0.328,0.648,0.153
36541,0.279,0.324,0.153
352624,0.608,0.821,0.346
36835,0.351,0.49,0.245
36407,0.232,0.357,0.165
29461,0.492,0.615,0.382
300800,0.406,0.492,0.264
28564,0.329,0.44,0.184
33007,0.396,0.522,0.296
36464,0.327,0.523,0.189
29968,0.391,0.493,0.31
8517,0.391,0.49,0.309
300759,0.334,0.446,0.201
300743,0.337,0.442,0.207
352613,0.607,0.826,0.347
37018,0.382,0.448,0.3
37028,NA,NA,NA
903108,0.325,0.479,0.222
37031,NA,NA,NA
29506,0.399,0.536,0.314
36656,0.314,0.423,0.198
36655,0.314,0.423,0.198
36223,0.328,0.648,0.153
36636,0.354,0.503,0.223
36408,0.232,0.357,0.165
36191,0.224,0.348,0.162
9265,0.303,0.446,0.166
29552,0.346,0.455,0.256
36457,0.328,0.648,0.153
36254,0.235,0.363,0.161
36676,0.349,0.491,0.225
36551,0.276,0.389,0.192
36719,0.279,0.426,0.196
36903,0.34,0.385,0.275
36260,0.255,0.432,0.162
36286,0.246,0.397,0.156
36284,0.246,0.397,0.156
36635,0.354,0.501,0.222
36398,0.236,0.313,0.184
36390,0.213,0.274,0.161
36471,0.223,0.345,0.173
29459,0.471,0.582,0.399
36871,0.418,0.559,0.277
36419,0.208,0.315,0.159
29982,0.362,0.416,0.277
36434,0.254,0.391,0.146
36339,0.341,0.606,0.174
40806,0.438,0.558,0.363
40839,0.314,0.385,0.255
36965,0.447,0.532,0.372
642,0.315,0.493,0.189
555556064,0.311,0.591,0.187
555556051,0.333,0.66,0.196
5166,0.3,0.564,0.158
36560,0.233,0.33,0.155
36561,0.263,0.351,0.173
29542,0.496,0.593,0.361
36557,0.298,0.429,0.188
40777,0.429,0.548,0.355
342662,0.352,0.564,0.258
36169,0.386,0.647,0.246
40816,0.488,0.569,0.383
29498,0.446,0.558,0.371
36323,0.223,0.338,0.151
36627,0.319,0.495,0.223
26447,0.33,0.438,0.185
722,0.495,0.616,0.374
300879,0.513,0.606,0.381
36463,0.327,0.523,0.189
36365,0.198,0.307,0.156
28581,0.317,0.528,0.175
13749,0.369,0.686,0.199
555542456,NA,NA,NA
36441,0.234,0.366,0.146
36317,0.249,0.352,0.171
28576,0.305,0.479,0.171
36376,0.247,0.381,0.165
300932,0.438,0.613,0.334
29066,0.508,0.627,0.387
36300,0.238,0.338,0.163
29545,0.5,0.615,0.369
36283,0.246,0.397,0.156
36203,0.303,0.527,0.177
36460,0.35,0.697,0.151
36298,0.238,0.338,0.163
26524,0.315,0.411,0.185
36217,0.338,0.678,0.153
36911,0.342,0.392,0.234
36186,0.216,0.331,0.155
36915,0.415,0.519,0.322
36882,0.42,0.547,0.311
36883,0.42,0.547,0.311
36888,0.409,0.537,0.31
36917,0.338,0.472,0.261
36916,0.338,0.472,0.261
36874,0.4,0.549,0.293
36897,0.338,0.472,0.261
36876,0.42,0.547,0.311
36884,0.42,0.543,0.308
36890,0.404,0.526,0.269
354002,0.442,0.535,0.36
352631,0.555,0.786,0.32
11599,0.402,0.525,0.311
36800,0.402,0.525,0.311
36255,0.246,0.397,0.156
36220,0.357,0.71,0.159
36500,0.296,0.427,0.153
29460,0.346,0.524,0.265
36605,0.37,0.519,0.19
40851,0.429,0.508,0.355
40866,0.438,0.558,0.363
29384,0.286,0.329,0.188
37159,0.402,0.514,0.324
29388,0.34,0.443,0.254
36895,0.42,0.543,0.308
36334,0.329,0.58,0.172
36449,0.254,0.409,0.153
669,0.334,0.428,0.2
36215,0.318,0.651,0.154
29382,0.286,0.329,0.188
37160,0.324,0.414,0.195
36685,0.262,0.353,0.221
36715,0.285,0.409,0.186
29640,0.571,0.691,0.48
724,0.513,0.627,0.398
723,0.426,0.553,0.322
6956,0.332,0.465,0.237
29503,0.496,0.608,0.385
1295,0.579,0.68,0.463
29067,0.561,0.666,0.435
300824,0.509,0.595,0.381
36852,0.429,0.518,0.276
40758,0.459,0.559,0.369
300738,0.327,0.423,0.196
29524,0.381,0.554,0.275
29331,NA,NA,NA
29353,0.371,0.463,0.291
300955,0.516,0.662,0.375
300829,0.524,0.602,0.391
29617,0.439,0.518,0.316
29470,0.447,0.584,0.361
29468,0.48,0.576,0.407
29412,0.284,0.376,0.149
29618,0.3,0.477,0.202
300897,0.433,0.589,0.353
300853,0.529,0.628,0.419
29487,0.399,0.532,0.286
29614,0.516,0.634,0.404
29472,0.513,0.634,0.389
36221,0.357,0.71,0.159
36266,0.305,0.527,0.177
36319,0.235,0.363,0.161
40817,0.459,0.571,0.367
36628,0.319,0.495,0.223
29410,0.402,0.597,0.284
29415,0.329,0.499,0.252
300782,0.35,0.453,0.204
2293,0.451,0.571,0.348
300948,0.312,0.385,0.239
36281,0.246,0.397,0.156
36518,0.293,0.341,0.165
313428,0.301,0.478,0.17
36437,0.27,0.411,0.148
28550,0.306,0.592,0.164
313441,0.238,0.424,0.152
36630,0.346,0.529,0.213
36700,0.296,0.45,0.163
26525,0.252,0.434,0.154
300809,0.388,0.517,0.3
36707,0.205,0.274,0.153
36393,0.225,0.351,0.163
342477,0.261,0.335,0.174
26448,0.329,0.459,0.192
37164,0.33,0.411,0.183
303938,0.363,0.578,0.188
28555,0.244,0.418,0.157
5178,0.484,0.684,0.32
300872,0.5,0.567,0.346
40831,NA,NA,NA
555556050,0.304,0.553,0.19
555556063,0.303,0.573,0.187
40832,NA,NA,NA
303956,NA,NA,NA
36219,0.35,0.669,0.163
36206,0.354,0.672,0.182
300964,NA,NA,NA
36904,0.34,0.385,0.275
36467,0.253,0.369,0.154
29509,0.312,0.385,0.239
36910,0.359,0.408,0.26
317286,0.298,0.397,0.216
28565,0.329,0.447,0.205
300947,0.326,0.442,0.267
29635,0.431,0.54,0.353
555556059,0.304,0.472,0.189
555556055,0.301,0.462,0.189
20175,0.579,0.68,0.463
36668,0.323,0.399,0.222
29973,0.438,0.515,0.356
36677,0.323,0.433,0.225
5173,0.312,0.387,0.253
36663,0.296,0.4,0.206
36951,0.407,0.499,0.344
2580,0.469,0.754,0.32
865,0.469,0.754,0.32
28557,0.345,0.672,0.185
29637,0.516,0.662,0.375
109037,0.437,0.61,0.25
2290,0.437,0.61,0.25
300930,0.463,0.579,0.362
36954,0.407,0.499,0.344
40784,0.438,0.55,0.351
36963,0.426,0.531,0.355
40852,0.33,0.407,0.28
40682,0.429,0.508,0.355
29448,0.348,0.463,0.237
40889,0.445,0.576,0.357
40787,0.452,0.574,0.359
36166,0.365,0.624,0.228
40785,0.449,0.584,0.364
40786,0.449,0.584,0.364
28525,0.323,0.581,0.179
40872,0.447,0.541,0.352
40807,0.438,0.543,0.346
36960,0.403,0.503,0.334
26526,0.344,0.432,0.197
300877,0.436,0.523,0.319
36762,0.332,0.52,0.239
36697,0.332,0.477,0.183
40683,0.428,0.51,0.351
37029,0.283,0.388,0.229
36660,0.294,0.406,0.204
36678,0.349,0.491,0.225
36671,0.323,0.399,0.222
29560,0.325,0.466,0.215
40684,0.426,0.536,0.35
300790,0.365,0.446,0.212
300961,NA,NA,NA
902741,0.7,0.856,0.64
36808,0.391,0.514,0.306
37013,0.341,0.414,0.26
36986,0.303,0.405,0.239
37033,0.346,0.424,0.275
36744,0.382,0.543,0.244
37015,0.39,0.458,0.307
37020,0.401,0.478,0.337
26453,0.534,0.649,0.462
40808,0.44,0.534,0.343
303958,0.534,0.649,0.462
303957,0.534,0.649,0.462
29999,NA,NA,NA
40735,0.429,0.508,0.355
40685,0.44,0.528,0.366
300775,0.291,0.456,0.217
36804,0.416,0.523,0.324
36878,0.396,0.513,0.28
26514,0.387,0.504,0.308
36758,0.349,0.5,0.232
37038,0.406,0.528,0.313
36786,0.324,0.446,0.228
300921,0.523,0.628,0.414
40778,0.491,0.596,0.386
36791,0.365,0.475,0.235
36827,0.352,0.498,0.241
36950,0.403,0.503,0.334
36880,0.408,0.528,0.305
36829,0.323,0.429,0.256
36831,0.316,0.409,0.261
36830,0.323,0.429,0.256
37019,0.401,0.478,0.337
36991,0.335,0.427,0.262
903110,0.381,0.467,0.327
36939,0.403,0.503,0.334
36961,0.384,0.459,0.324
36999,0.381,0.467,0.327
36946,0.435,0.527,0.359
7838,0.352,0.427,0.283
36978,0.352,0.427,0.283
37036,0.388,0.482,0.309
36767,0.354,0.477,0.214
867,0.44,0.641,0.358
36966,0.457,0.55,0.384
36868,0.394,0.51,0.272
36936,0.375,0.46,0.32
36983,0.363,0.447,0.309
36850,0.398,0.54,0.266
36849,0.398,0.54,0.266
36942,0.398,0.499,0.332
7465,0.28,0.394,0.216
36979,0.28,0.394,0.216
300796,0.36,0.481,0.256
36879,0.408,0.528,0.305
36856,0.394,0.51,0.272
36863,0.454,0.538,0.33
36578,0.32,0.408,0.194
36994,NA,NA,NA
36798,0.376,0.48,0.247
36796,0.376,0.48,0.247
26625,0.336,0.414,0.203
352625,0.583,0.8,0.324
36797,0.376,0.48,0.247
36766,0.327,0.492,0.209
36987,0.272,0.379,0.209
36943,0.392,0.49,0.32
36811,0.402,0.511,0.325
36787,0.324,0.446,0.228
36799,0.33,0.492,0.223
36971,0.299,0.411,0.225
36820,0.28,0.404,0.215
40867,0.491,0.596,0.386
40779,0.489,0.594,0.385
36833,0.375,0.458,0.319
36976,0.344,0.414,0.268
40687,0.442,0.536,0.346
40686,0.429,0.513,0.347
40868,0.452,0.574,0.359
36855,0.395,0.512,0.276
5177,0.362,0.484,0.259
40737,0.534,0.649,0.462
40857,0.396,0.472,0.332
40780,0.429,0.548,0.356
36981,0.397,0.518,0.33
7843,0.402,0.511,0.325
36867,0.402,0.511,0.325
36952,0.407,0.499,0.344
300903,0.465,0.588,0.367
36846,0.406,0.513,0.262
36812,0.396,0.509,0.322
36822,0.396,0.496,0.333
36993,0.281,0.405,0.221
36785,0.365,0.475,0.235
36998,0.426,0.531,0.355
37003,0.313,0.405,0.25
37004,0.381,0.467,0.327
36848,0.398,0.54,0.266
36975,0.344,0.414,0.268
36810,0.4,0.519,0.315
36881,0.408,0.528,0.305
1250,0.486,0.653,0.397
6955,0.333,0.423,0.207
300747,0.329,0.431,0.194
37169,0.427,0.506,0.335
5162,0.408,0.525,0.302
6954,0.27,0.38,0.167
28540,0.299,0.452,0.151
29456,0.447,0.584,0.361
300902,0.46,0.583,0.36
313438,0.332,0.643,0.178
7417,0.387,0.482,0.294
67965,0.491,0.596,0.386
5154,0.491,0.596,0.386
36982,0.397,0.518,0.33
36840,0.365,0.44,0.308
36837,0.404,0.522,0.348
28527,0.291,0.483,0.164
7856,0.372,0.52,0.207
36689,0.358,0.502,0.211
3228,0.292,0.413,0.166
40759,0.469,0.563,0.378
903111,0.361,0.511,0.212
36514,0.274,0.32,0.149
29358,0.291,0.374,0.232
145528,0.431,0.549,0.315
95397,0.332,0.432,0.182
17727,0.302,0.547,0.152
36782,0.362,0.506,0.232
342657,0.41,0.631,0.268
2253,0.297,0.413,0.165
33010,0.31,0.381,0.18
28578,0.361,0.503,0.217
29465,0.422,0.583,0.298
29466,0.312,0.49,0.262
28535,0.32,0.451,0.182
29378,0.376,0.47,0.3
300882,0.502,0.597,0.378
26543,0.358,0.525,0.196
26527,0.278,0.432,0.161
40688,0.43,0.545,0.356
300965,NA,NA,NA
300731,0.264,0.452,0.174
40809,0.438,0.558,0.363
40810,0.442,0.536,0.346
40739,0.395,0.582,0.321
40869,0.438,0.558,0.363
29421,0.362,0.478,0.248
36626,0.319,0.495,0.223
40880,0.418,0.539,0.345
26528,0.298,0.431,0.166
36572,0.298,0.409,0.192
36421,0.208,0.315,0.159
36293,0.231,0.326,0.163
36310,0.238,0.359,0.176
36299,0.238,0.338,0.163
36544,0.271,0.346,0.18
36515,0.271,0.346,0.18
36546,0.222,0.29,0.162
36608,0.232,0.357,0.165
36188,0.216,0.331,0.155
36373,0.205,0.303,0.154
36569,0.308,0.42,0.196
36666,0.222,0.29,0.162
36333,0.265,0.437,0.17
36528,0.206,0.278,0.165
29638,0.343,0.498,0.249
29515,0.477,0.598,0.366
26501,0.328,0.466,0.182
26544,0.333,0.506,0.182
902838,0.362,0.734,0.188
95398,0.42,0.51,0.321
17367,0.491,0.717,0.393
36537,0.212,0.314,0.148
36584,0.311,0.465,0.204
36675,0.355,0.488,0.212
36563,0.223,0.33,0.155
36558,0.223,0.33,0.155
36242,0.318,0.551,0.18
33046,0.41,0.631,0.268
317051,0.33,0.47,0.276
67985,NA,NA,NA
67986,0.334,0.388,0.232
36902,0.293,0.411,0.256
2288,0.52,0.754,0.315
36579,0.314,0.406,0.183
36908,0.365,0.427,0.239
36315,0.249,0.352,0.171
36305,0.238,0.338,0.163
36308,0.238,0.338,0.163
36547,0.221,0.287,0.16
36330,0.21,0.296,0.16
36399,0.227,0.282,0.175
28528,0.346,0.653,0.183
352628,0.581,0.802,0.337
37170,0.335,0.431,0.205
3225,0.343,0.668,0.188
36337,0.329,0.58,0.172
36287,0.252,0.415,0.165
29398,0.311,0.387,0.245
555556054,0.683,0.832,0.558
342672,0.329,0.471,0.271
300750,0.285,0.45,0.214
29395,0.328,0.418,0.259
7870,0.235,0.362,0.145
36455,0.247,0.405,0.155
300719,0.247,0.405,0.155
37002,0.313,0.405,0.25
29620,0.285,0.45,0.214
36312,0.244,0.349,0.171
36658,0.302,0.394,0.213
36341,0.33,0.593,0.174
29632,0.452,0.577,0.361
10732,0.398,0.559,0.313
26450,0.38,0.496,0.319
7409,0.247,0.358,0.195
33149,0.364,0.449,0.3
40873,0.441,0.532,0.341
29596,0.492,0.623,0.38
36702,0.246,0.408,0.146
29629,0.541,0.618,0.42
29530,0.488,0.578,0.38
26458,NA,NA,NA
29454,0.447,0.584,0.361
29527,0.483,0.629,0.396
555558302,0.36,0.72,0.191
36026,0.229,0.356,0.186
303947,0.327,0.424,0.194
29366,0.346,0.459,0.274
300841,0.317,0.362,0.258
29399,0.311,0.387,0.245
36625,0.348,0.483,0.22
5151,0.448,0.565,0.388
36601,0.212,0.332,0.158
36873,0.422,0.544,0.268
36887,0.42,0.547,0.311
36775,0.37,0.459,0.208
300868,0.328,0.412,0.271
36489,0.238,0.377,0.145
36249,0.245,0.374,0.157
36273,0.243,0.376,0.162
36681,0.349,0.491,0.225
36276,0.255,0.432,0.162
36332,0.216,0.331,0.155
555556062,0.363,0.695,0.189
29337,0.301,0.372,0.238
29547,0.358,0.459,0.219
29426,0.295,0.385,0.234
352633,0.554,0.789,0.316
29985,0.435,0.494,0.346
3229,0.313,0.453,0.182
5165,0.312,0.513,0.197
303949,0.354,0.488,0.212
37172,0.327,0.423,0.196
37173,0.294,0.392,0.166
300767,0.339,0.427,0.201
26546,0.299,0.428,0.167
26547,0.298,0.431,0.166
28556,0.275,0.415,0.157
67824,0.3,0.508,0.153
28541,0.259,0.482,0.162
352609,0.599,0.805,0.357
36780,0.365,0.452,0.216
29437,0.268,0.33,0.218
36756,0.335,0.515,0.234
352607,0.574,0.771,0.344
29496,0.408,0.532,0.316
36891,0.385,0.521,0.228
28529,0.314,0.547,0.166
37176,0.317,0.431,0.202
29423,0.292,0.376,0.242
300727,0.254,0.427,0.178
300842,0.418,0.557,0.319
28566,0.345,0.653,0.183
29349,0.302,0.386,0.241
313425,0.35,0.478,0.217
3213,0.32,0.717,0.155
40870,0.442,0.566,0.351
36866,0.408,0.515,0.311
40788,0.402,0.523,0.328
317287,0.363,0.458,0.286
29376,0.345,0.456,0.275
7851,NA,NA,NA
37027,NA,NA,NA
40689,0.435,0.514,0.357
40760,0.47,0.579,0.391
303961,0.372,0.529,0.31
40818,0.416,0.492,0.337
40820,0.409,0.488,0.345
29566,0.386,0.495,0.269
40821,0.446,0.558,0.371
342660,0.47,0.693,0.328
36529,0.249,0.292,0.162
36893,0.391,0.491,0.265
40740,0.422,0.554,0.353
40690,0.429,0.508,0.355
36168,0.341,0.62,0.178
36771,0.366,0.505,0.237
300914,0.468,0.592,0.368
303924,0.435,0.494,0.346
342470,0.491,0.673,0.377
29438,0.334,0.475,0.225
5003,0.377,0.488,0.305
721,0.375,0.485,0.302
40875,0.432,0.552,0.351
40874,0.454,0.558,0.374
36898,0.34,0.444,0.24
36524,0.206,0.278,0.165
555556060,0.305,0.681,0.168
8516,0.425,0.504,0.347
2331,0.306,0.562,0.155
903024,0.437,0.61,0.25
555547524,0.437,0.61,0.25
36388,0.209,0.271,0.156
29451,0.307,0.379,0.246
303946,0.334,0.449,0.204
62085,NA,NA,NA
300845,0.49,0.573,0.37
40842,0.411,0.487,0.334
40822,0.395,0.471,0.329
40843,0.316,0.389,0.258
303962,0.446,0.57,0.362
40764,0.444,0.571,0.362
40823,0.415,0.528,0.343
40824,0.415,0.528,0.343
40825,0.415,0.528,0.343
300946,0.32,0.394,0.254
26530,0.278,0.432,0.161
36180,0.259,0.387,0.178
36256,0.246,0.397,0.156
36519,0.293,0.341,0.165
37001,0.314,0.41,0.256
39873,0.314,0.41,0.256
33018,0.334,0.445,0.217
33019,0.334,0.445,0.217
37179,0.439,0.5,0.293
37180,0.33,0.413,0.211
29631,0.46,0.579,0.36
29613,0.495,0.626,0.387
28543,0.328,0.548,0.181
36576,0.273,0.369,0.172
300874,0.5,0.567,0.346
37181,0.424,0.505,0.303
37182,0.42,0.51,0.321
29450,0.286,0.329,0.188
29572,0.506,0.625,0.376
555556053,0.443,0.604,0.354
29628,0.279,0.455,0.206
29619,0.285,0.45,0.214
555556052,0.65,0.827,0.56
29386,0.307,0.379,0.246
300748,0.285,0.45,0.214
40765,0.445,0.57,0.362
28554,0.324,0.588,0.178
28530,0.323,0.581,0.179
10741,0.46,0.524,0.374
26515,0.424,0.536,0.313
2341,0.42,0.51,0.321
29407,0.336,0.46,0.259
36495,0.227,0.349,0.144
8515,0.392,0.475,0.311
40858,0.435,0.514,0.357
28531,0.346,0.653,0.183
300876,0.487,0.591,0.374
40855,0.416,0.492,0.337
28548,0.331,0.593,0.193
33020,0.362,0.488,0.252
313422,0.327,0.443,0.205
6952,0.268,0.399,0.16
36290,0.225,0.351,0.163
36384,0.214,0.276,0.158
36366,0.205,0.303,0.154
36329,0.212,0.296,0.169
36634,0.371,0.532,0.211
28544,0.299,0.479,0.167
36733,0.314,0.423,0.198
36753,0.354,0.503,0.223
36479,0.303,0.421,0.152
26531,0.274,0.41,0.162
36259,0.255,0.432,0.162
36385,0.216,0.275,0.161
28558,0.325,0.633,0.171
36596,0.344,0.474,0.216
300798,0.376,0.476,0.254
36941,0.393,0.494,0.321
37022,0.401,0.478,0.337
7846,0.429,0.529,0.344
36940,0.391,0.492,0.321
36933,0.402,0.512,0.326
36889,0.411,0.54,0.265
36937,0.375,0.46,0.32
36870,0.418,0.559,0.277
36996,0.272,0.379,0.209
36864,0.424,0.536,0.316
37024,0.401,0.478,0.337
36252,0.235,0.363,0.161
37017,0.39,0.458,0.307
36967,0.457,0.55,0.384
37006,0.394,0.473,0.327
36956,0.457,0.55,0.384
